指标名称,Mysteel冶金焦国产价格指数：湿熄：现货价格指数：中国（日）
指标编码,ID00187989
2016-10-18 00:00:00,1492.3
2016-10-17 00:00:00,1483.1
2016-10-14 00:00:00,1479.0
2016-10-13 00:00:00,1475.8
2016-10-12 00:00:00,1452.1
2016-10-11 00:00:00,1445.5
2016-10-10 00:00:00,1426.2
2016-10-09 00:00:00,1414.2
2016-10-08 00:00:00,1407.1
2016-09-30 00:00:00,1365.7
2016-09-29 00:00:00,1358.8
2016-09-28 00:00:00,1354.6
2016-09-27 00:00:00,1343.9
2016-09-26 00:00:00,1341.1
2016-09-23 00:00:00,1329.4
2016-09-22 00:00:00,1307.6
2016-09-21 00:00:00,1283.3
2016-09-20 00:00:00,1282.3
2016-09-19 00:00:00,1280.1
2016-09-18 00:00:00,1271.4
2016-09-14 00:00:00,1261.4
2016-09-13 00:00:00,1258.7
2016-09-12 00:00:00,1254.1
2016-09-09 00:00:00,1249.2
2016-09-08 00:00:00,1247.3
2016-09-07 00:00:00,1228.1
2016-09-06 00:00:00,1218.4
2016-09-05 00:00:00,1207.2
2016-09-02 00:00:00,1199.7
2016-09-01 00:00:00,1183.7
2016-08-31 00:00:00,1147.6
2016-08-30 00:00:00,1138.2
2016-08-29 00:00:00,1121.9
2016-08-26 00:00:00,1085.9
2016-08-25 00:00:00,1071.9
2016-08-24 00:00:00,1065.0
2016-08-23 00:00:00,1065.0
2016-08-22 00:00:00,1059.3
2016-08-19 00:00:00,1055.9
2016-08-18 00:00:00,1023.9
2016-08-17 00:00:00,1010.1
2016-08-16 00:00:00,997.0
2016-08-15 00:00:00,993.8
2016-08-12 00:00:00,985.9
2016-08-11 00:00:00,985.2
2016-08-10 00:00:00,981.6
2016-08-09 00:00:00,969.1
2016-08-08 00:00:00,947.0
2016-08-05 00:00:00,926.0
2016-08-04 00:00:00,922.3
2016-08-03 00:00:00,917.2
2016-08-02 00:00:00,912.1
2016-08-01 00:00:00,900.7
2016-07-29 00:00:00,899.2
2016-07-28 00:00:00,888.2
2016-07-27 00:00:00,886.8
2016-07-26 00:00:00,884.9
2016-07-25 00:00:00,880.4
2016-07-22 00:00:00,876.9
2016-07-21 00:00:00,875.2
2016-07-20 00:00:00,873.6
2016-07-19 00:00:00,872.0
2016-07-18 00:00:00,868.8
2016-07-15 00:00:00,862.0
2016-07-14 00:00:00,861.1
2016-07-13 00:00:00,859.8
2016-07-12 00:00:00,860.8
2016-07-11 00:00:00,861.9
2016-07-08 00:00:00,863.4
2016-07-07 00:00:00,863.7
2016-07-06 00:00:00,866.0
2016-07-05 00:00:00,866.0
2016-07-04 00:00:00,866.6
2016-07-01 00:00:00,867.2
2016-06-30 00:00:00,873.6
2016-06-29 00:00:00,878.5
2016-06-28 00:00:00,883.2
2016-06-27 00:00:00,885.73
2016-06-24 00:00:00,887.4
2016-06-23 00:00:00,896.47
2016-06-22 00:00:00,900.63
2016-06-21 00:00:00,903.78
2016-06-20 00:00:00,908.07
2016-06-17 00:00:00,909.69
2016-06-16 00:00:00,912.39
2016-06-15 00:00:00,915.16
2016-06-14 00:00:00,919.06
2016-06-13 00:00:00,927.42
2016-06-12 00:00:00,931.0
2016-06-08 00:00:00,948.79
2016-06-07 00:00:00,949.85
2016-06-06 00:00:00,953.73
2016-06-03 00:00:00,958.25
2016-06-02 00:00:00,961.19
2016-06-01 00:00:00,966.47
2016-05-31 00:00:00,972.15
2016-05-30 00:00:00,972.15
2016-05-27 00:00:00,974.79
2016-05-26 00:00:00,974.79
2016-05-25 00:00:00,973.77
2016-05-24 00:00:00,972.26
2016-05-23 00:00:00,971.4
2016-05-20 00:00:00,969.52
2016-05-19 00:00:00,969.52
2016-05-18 00:00:00,957.46
2016-05-17 00:00:00,957.46
2016-05-16 00:00:00,954.96
2016-05-13 00:00:00,951.23
2016-05-12 00:00:00,942.77
2016-05-11 00:00:00,942.73
2016-05-10 00:00:00,940.66
2016-05-09 00:00:00,936.89
2016-05-06 00:00:00,925.01
2016-05-05 00:00:00,905.91
2016-05-04 00:00:00,883.11
2016-05-03 00:00:00,859.29
2016-04-29 00:00:00,847.88
2016-04-28 00:00:00,829.32
2016-04-27 00:00:00,821.93
2016-04-26 00:00:00,820.68
2016-04-25 00:00:00,799.5301
2016-04-22 00:00:00,765.25
2016-04-21 00:00:00,723.6
2016-04-20 00:00:00,720.3
2016-04-19 00:00:00,695.82
2016-04-18 00:00:00,691.88
2016-04-15 00:00:00,683.94
2016-04-14 00:00:00,681.61
2016-04-13 00:00:00,672.88
2016-04-12 00:00:00,669.1
2016-04-11 00:00:00,662.61
2016-04-08 00:00:00,661.41
2016-04-07 00:00:00,653.11
2016-04-06 00:00:00,651.77
2016-04-05 00:00:00,651.38
2016-04-01 00:00:00,646.7801
2016-03-31 00:00:00,643.96
2016-03-30 00:00:00,642.27
2016-03-29 00:00:00,642.27
2016-03-28 00:00:00,641.74
2016-03-25 00:00:00,641.36
2016-03-24 00:00:00,639.45
2016-03-23 00:00:00,639.58
2016-03-22 00:00:00,639.2801
2016-03-21 00:00:00,639.2801
2016-03-18 00:00:00,638.48
2016-03-17 00:00:00,637.68
2016-03-16 00:00:00,637.68
2016-03-15 00:00:00,632.6
2016-03-14 00:00:00,632.6
2016-03-11 00:00:00,631.38
2016-03-10 00:00:00,630.44
2016-03-09 00:00:00,627.83
2016-03-08 00:00:00,627.16
2016-03-07 00:00:00,623.12
2016-03-04 00:00:00,620.32
2016-03-03 00:00:00,620.19
2016-03-02 00:00:00,619.22
2016-03-01 00:00:00,619.22
2016-02-29 00:00:00,619.22
2016-02-26 00:00:00,619.02
2016-02-25 00:00:00,619.02
2016-02-24 00:00:00,618.42
2016-02-23 00:00:00,618.42
2016-02-22 00:00:00,618.3401
2016-02-19 00:00:00,618.35
2016-02-18 00:00:00,618.12
2016-02-17 00:00:00,618.12
2016-02-16 00:00:00,618.12
2016-02-15 00:00:00,618.12
2016-02-14 00:00:00,617.99
2016-02-05 00:00:00,617.99
2016-02-04 00:00:00,617.99
2016-02-03 00:00:00,617.99
2016-02-02 00:00:00,617.99
2016-02-01 00:00:00,617.99
2016-01-29 00:00:00,617.99
2016-01-28 00:00:00,618.71
2016-01-27 00:00:00,619.45
2016-01-26 00:00:00,619.45
2016-01-25 00:00:00,619.07
2016-01-22 00:00:00,619.07
2016-01-21 00:00:00,619.79
2016-01-20 00:00:00,620.24
2016-01-19 00:00:00,620.24
2016-01-18 00:00:00,620.24
2016-01-15 00:00:00,620.99
2016-01-14 00:00:00,621.48
2016-01-13 00:00:00,622.29
2016-01-12 00:00:00,623.42
2016-01-11 00:00:00,624.39
2016-01-08 00:00:00,624.61
2016-01-07 00:00:00,624.97
2016-01-06 00:00:00,626.5901
2016-01-05 00:00:00,626.75
2016-01-04 00:00:00,626.96
2015-12-31 00:00:00,626.96
2015-12-30 00:00:00,626.96
2015-12-29 00:00:00,626.96
2015-12-28 00:00:00,626.96
2015-12-25 00:00:00,626.96
2015-12-24 00:00:00,626.96
2015-12-23 00:00:00,626.96
2015-12-22 00:00:00,629.3
2015-12-21 00:00:00,629.3
2015-12-18 00:00:00,629.3
2015-12-17 00:00:00,629.3
2015-12-16 00:00:00,629.3
2015-12-15 00:00:00,629.3
2015-12-14 00:00:00,636.7
2015-12-11 00:00:00,638.79
2015-12-10 00:00:00,641.71
2015-12-09 00:00:00,641.71
2015-12-08 00:00:00,641.71
2015-12-07 00:00:00,641.71
2015-12-04 00:00:00,641.71
2015-12-03 00:00:00,642.7
2015-12-02 00:00:00,645.16
2015-12-01 00:00:00,648.86
2015-11-30 00:00:00,654.17
2015-11-27 00:00:00,654.17
2015-11-26 00:00:00,654.17
2015-11-25 00:00:00,654.17
2015-11-24 00:00:00,654.17
2015-11-23 00:00:00,654.17
2015-11-20 00:00:00,654.17
2015-11-19 00:00:00,654.17
2015-11-18 00:00:00,654.17
2015-11-17 00:00:00,657.25
2015-11-16 00:00:00,657.25
2015-11-13 00:00:00,657.25
2015-11-12 00:00:00,657.25
2015-11-11 00:00:00,657.25
2015-11-10 00:00:00,657.25
2015-11-09 00:00:00,662.63
2015-11-06 00:00:00,663.72
2015-11-05 00:00:00,663.72
2015-11-04 00:00:00,667.89
2015-11-03 00:00:00,666.7
2015-11-02 00:00:00,666.7
2015-10-30 00:00:00,667.43
2015-10-29 00:00:00,667.43
2015-10-28 00:00:00,674.83
2015-10-27 00:00:00,674.83
2015-10-26 00:00:00,674.83
2015-10-23 00:00:00,674.83
2015-10-22 00:00:00,674.83
2015-10-21 00:00:00,674.83
2015-10-20 00:00:00,674.83
2015-10-19 00:00:00,676.0901
2015-10-16 00:00:00,676.0901
2015-10-15 00:00:00,676.0901
2015-10-14 00:00:00,676.0901
2015-10-13 00:00:00,676.0901
2015-10-12 00:00:00,676.0901
2015-10-10 00:00:00,676.0901
2015-10-09 00:00:00,682.8401
2015-10-08 00:00:00,682.8401
2015-09-30 00:00:00,686.5
2015-09-29 00:00:00,686.5
2015-09-28 00:00:00,686.5
2015-09-25 00:00:00,686.5
2015-09-24 00:00:00,686.5
2015-09-23 00:00:00,692.3
2015-09-22 00:00:00,692.3
2015-09-21 00:00:00,692.3
2015-09-18 00:00:00,692.3
2015-09-17 00:00:00,692.3
2015-09-16 00:00:00,692.3
2015-09-15 00:00:00,692.3
2015-09-14 00:00:00,694.8
2015-09-11 00:00:00,694.8
2015-09-10 00:00:00,701.1
2015-09-09 00:00:00,701.1
2015-09-08 00:00:00,701.1
2015-09-07 00:00:00,701.1
2015-09-06 00:00:00,701.1
2015-09-02 00:00:00,701.1
2015-09-01 00:00:00,702.3
2015-08-31 00:00:00,702.3
2015-08-28 00:00:00,702.3
2015-08-27 00:00:00,702.3
2015-08-26 00:00:00,702.3
2015-08-25 00:00:00,702.3
2015-08-24 00:00:00,717.1
2015-08-21 00:00:00,723.3
2015-08-20 00:00:00,723.6
2015-08-19 00:00:00,723.3
2015-08-18 00:00:00,723.3
2015-08-17 00:00:00,723.4
2015-08-14 00:00:00,723.4
2015-08-13 00:00:00,728.2
2015-08-12 00:00:00,728.2
2015-08-11 00:00:00,728.2
2015-08-10 00:00:00,728.6
2015-08-07 00:00:00,728.6
2015-08-06 00:00:00,731.5
2015-08-05 00:00:00,731.5
2015-08-04 00:00:00,733.5
2015-08-03 00:00:00,735.7
2015-07-31 00:00:00,735.7
2015-07-30 00:00:00,737.6
2015-07-29 00:00:00,737.6
2015-07-28 00:00:00,737.6
2015-07-27 00:00:00,737.6
2015-07-24 00:00:00,737.6
2015-07-23 00:00:00,737.6
2015-07-22 00:00:00,737.9
2015-07-21 00:00:00,739.2
2015-07-20 00:00:00,739.2
2015-07-18 00:00:00,739.2
2015-07-17 00:00:00,739.2
2015-07-16 00:00:00,739.2
2015-07-15 00:00:00,739.2
2015-07-14 00:00:00,739.2
2015-07-13 00:00:00,740.3
2015-07-10 00:00:00,745.3
2015-07-09 00:00:00,760.3
2015-07-08 00:00:00,764.9
2015-07-07 00:00:00,764.9
2015-07-06 00:00:00,764.9
2015-07-03 00:00:00,764.9
2015-07-02 00:00:00,764.9
2015-07-01 00:00:00,764.9
2015-06-30 00:00:00,764.9
2015-06-29 00:00:00,764.9
2015-06-26 00:00:00,765.2
2015-06-25 00:00:00,765.2
2015-06-24 00:00:00,765.2
2015-06-23 00:00:00,765.2
2015-06-19 00:00:00,765.2
2015-06-18 00:00:00,765.6
2015-06-17 00:00:00,765.6
2015-06-16 00:00:00,765.6
2015-06-15 00:00:00,765.6
2015-06-12 00:00:00,765.6
2015-06-11 00:00:00,765.6
2015-06-10 00:00:00,765.6
2015-06-09 00:00:00,765.6
2015-06-08 00:00:00,765.6
2015-06-05 00:00:00,765.6
2015-06-04 00:00:00,765.6
2015-06-03 00:00:00,765.6
2015-06-02 00:00:00,767.6
2015-06-01 00:00:00,767.6
2015-05-29 00:00:00,769.7
2015-05-28 00:00:00,769.7
2015-05-27 00:00:00,769.7
2015-05-26 00:00:00,769.7
2015-05-25 00:00:00,769.7
2015-05-22 00:00:00,769.7
2015-05-21 00:00:00,769.7
2015-05-20 00:00:00,769.7
2015-05-19 00:00:00,769.7
2015-05-18 00:00:00,771.2
2015-05-15 00:00:00,773.3
2015-05-14 00:00:00,773.3
2015-05-13 00:00:00,775.3
2015-05-12 00:00:00,775.3
2015-05-11 00:00:00,775.3
2015-05-08 00:00:00,775.3
2015-05-07 00:00:00,775.3
2015-05-06 00:00:00,775.3
2015-05-05 00:00:00,775.3
2015-05-04 00:00:00,783.7
2015-04-30 00:00:00,783.7
2015-04-29 00:00:00,783.7
2015-04-28 00:00:00,786.2
2015-04-27 00:00:00,786.2
2015-04-24 00:00:00,791.9
2015-04-23 00:00:00,791.9
2015-04-22 00:00:00,791.9
2015-04-21 00:00:00,791.9
2015-04-20 00:00:00,791.9
2015-04-17 00:00:00,791.9
2015-04-16 00:00:00,791.9
2015-04-15 00:00:00,791.9
2015-04-14 00:00:00,794.5
2015-04-13 00:00:00,796.3
2015-04-10 00:00:00,804.3
2015-04-09 00:00:00,810.3
2015-04-08 00:00:00,810.3
2015-04-07 00:00:00,810.3
2015-04-03 00:00:00,810.3
2015-04-02 00:00:00,821.4
2015-04-01 00:00:00,821.4
2015-03-31 00:00:00,840.4
2015-03-30 00:00:00,840.4
2015-03-27 00:00:00,840.4
2015-03-26 00:00:00,842.9
2015-03-25 00:00:00,842.9
2015-03-24 00:00:00,842.9
2015-03-23 00:00:00,850.7
2015-03-20 00:00:00,854.5
2015-03-19 00:00:00,857.6
2015-03-18 00:00:00,857.6
2015-03-17 00:00:00,857.6
2015-03-16 00:00:00,857.6
2015-03-13 00:00:00,877.8
2015-03-12 00:00:00,877.8
2015-03-11 00:00:00,877.8
2015-03-10 00:00:00,877.8
2015-03-09 00:00:00,877.8
2015-03-06 00:00:00,880.3
2015-03-05 00:00:00,880.3
2015-03-04 00:00:00,880.3
2015-03-03 00:00:00,880.3
2015-03-02 00:00:00,887.7
2015-02-28 00:00:00,890.8
2015-02-27 00:00:00,894.2
2015-02-26 00:00:00,894.2
2015-02-25 00:00:00,894.2
2015-02-17 00:00:00,894.2
2015-02-16 00:00:00,894.2
2015-02-15 00:00:00,897.9
2015-02-13 00:00:00,897.9
2015-02-12 00:00:00,897.9
2015-02-11 00:00:00,897.9
2015-02-10 00:00:00,897.9
2015-02-09 00:00:00,897.9
2015-02-06 00:00:00,897.9
2015-02-05 00:00:00,904.4
2015-02-04 00:00:00,904.4
2015-02-03 00:00:00,911.7
2015-02-02 00:00:00,914.2
2015-01-30 00:00:00,914.2
2015-01-29 00:00:00,921.0
2015-01-28 00:00:00,921.0
2015-01-27 00:00:00,921.0
2015-01-26 00:00:00,921.0
2015-01-23 00:00:00,924.7
2015-01-22 00:00:00,924.7
2015-01-21 00:00:00,924.7
2015-01-20 00:00:00,924.7
2015-01-19 00:00:00,924.7
2015-01-16 00:00:00,924.7
2015-01-15 00:00:00,924.7
2015-01-14 00:00:00,924.7
2015-01-13 00:00:00,924.7
2015-01-12 00:00:00,924.7
2015-01-09 00:00:00,924.7
2015-01-08 00:00:00,924.7
2015-01-07 00:00:00,924.7
2015-01-06 00:00:00,924.7
2015-01-05 00:00:00,924.7
2015-01-04 00:00:00,924.7
2014-12-31 00:00:00,924.7
2014-12-30 00:00:00,924.7
2014-12-29 00:00:00,924.7
2014-12-26 00:00:00,927.1
2014-12-25 00:00:00,927.1
2014-12-24 00:00:00,927.1
2014-12-23 00:00:00,927.1
2014-12-22 00:00:00,927.1
2014-12-19 00:00:00,927.1
2014-12-18 00:00:00,927.1
2014-12-17 00:00:00,927.1
2014-12-16 00:00:00,927.1
2014-12-15 00:00:00,927.1
2014-12-12 00:00:00,927.1
2014-12-11 00:00:00,927.1
2014-12-10 00:00:00,927.1
2014-12-09 00:00:00,927.1
2014-12-08 00:00:00,927.1
2014-12-05 00:00:00,927.1
2014-12-04 00:00:00,927.1
2014-12-03 00:00:00,927.1
2014-12-02 00:00:00,927.1
2014-12-01 00:00:00,927.1
2014-11-28 00:00:00,927.1
2014-11-27 00:00:00,927.1
2014-11-26 00:00:00,927.1
2014-11-25 00:00:00,927.1
2014-11-24 00:00:00,927.1
2014-11-21 00:00:00,927.1
2014-11-20 00:00:00,927.1
2014-11-19 00:00:00,927.1
2014-11-18 00:00:00,929.1
2014-11-17 00:00:00,929.1
2014-11-14 00:00:00,929.1
2014-11-13 00:00:00,929.1
2014-11-12 00:00:00,929.1
2014-11-11 00:00:00,929.1
2014-11-10 00:00:00,929.1
2014-11-07 00:00:00,929.1
2014-11-06 00:00:00,928.4
2014-11-05 00:00:00,928.4
2014-11-04 00:00:00,928.4
2014-11-03 00:00:00,928.4
2014-10-31 00:00:00,928.4
2014-10-30 00:00:00,928.4
2014-10-29 00:00:00,928.4
2014-10-28 00:00:00,928.4
2014-10-27 00:00:00,928.4
2014-10-24 00:00:00,928.4
2014-10-23 00:00:00,928.4
2014-10-22 00:00:00,928.4
2014-10-21 00:00:00,928.4
2014-10-20 00:00:00,928.4
2014-10-17 00:00:00,928.4
2014-10-16 00:00:00,928.4
2014-10-15 00:00:00,928.4
2014-10-14 00:00:00,928.4
2014-10-13 00:00:00,928.4
2014-10-11 00:00:00,931.0
2014-10-10 00:00:00,931.0
2014-10-09 00:00:00,931.0
2014-10-08 00:00:00,931.0
2014-09-30 00:00:00,931.0
2014-09-29 00:00:00,931.0
2014-09-28 00:00:00,931.0
2014-09-26 00:00:00,931.0
2014-09-25 00:00:00,931.0
2014-09-24 00:00:00,931.0
2014-09-23 00:00:00,931.0
2014-09-22 00:00:00,931.0
2014-09-19 00:00:00,931.0
2014-09-18 00:00:00,931.0
2014-09-17 00:00:00,931.0
2014-09-16 00:00:00,931.0
2014-09-15 00:00:00,932.2
2014-09-12 00:00:00,932.2
2014-09-11 00:00:00,932.2
2014-09-10 00:00:00,932.2
2014-09-09 00:00:00,932.2
2014-09-05 00:00:00,932.2
2014-09-04 00:00:00,932.2
2014-09-03 00:00:00,932.2
2014-09-02 00:00:00,932.2
2014-09-01 00:00:00,932.2
2014-08-29 00:00:00,931.8
2014-08-28 00:00:00,931.8
2014-08-27 00:00:00,931.8
2014-08-26 00:00:00,931.8
2014-08-25 00:00:00,931.8
2014-08-22 00:00:00,931.8
2014-08-21 00:00:00,931.8
2014-08-20 00:00:00,931.8
2014-08-19 00:00:00,931.8
2014-08-18 00:00:00,931.8
2014-08-15 00:00:00,931.8
2014-08-14 00:00:00,931.8
2014-08-13 00:00:00,931.8
2014-08-12 00:00:00,931.8
2014-08-11 00:00:00,931.8
2014-08-08 00:00:00,931.8
2014-08-07 00:00:00,934.7
2014-08-06 00:00:00,934.7
2014-08-05 00:00:00,934.7
2014-08-04 00:00:00,934.7
2014-08-01 00:00:00,934.7
2014-07-31 00:00:00,934.7
2014-07-30 00:00:00,934.7
2014-07-29 00:00:00,934.7
2014-07-28 00:00:00,934.7
2014-07-25 00:00:00,934.7
2014-07-24 00:00:00,934.7
2014-07-23 00:00:00,934.7
2014-07-22 00:00:00,934.7
2014-07-21 00:00:00,934.7
2014-07-18 00:00:00,934.7
2014-07-17 00:00:00,934.7
2014-07-16 00:00:00,937.9
2014-07-15 00:00:00,940.8
2014-07-14 00:00:00,946.4
2014-07-11 00:00:00,946.4
2014-07-10 00:00:00,947.5
2014-07-09 00:00:00,948.6
2014-07-08 00:00:00,950.6
2014-07-07 00:00:00,950.6
2014-07-04 00:00:00,954.7
2014-07-03 00:00:00,957.7
2014-07-02 00:00:00,957.7
2014-07-01 00:00:00,957.7
2014-06-30 00:00:00,957.7
2014-06-27 00:00:00,957.7
2014-06-26 00:00:00,957.7
2014-06-25 00:00:00,957.7
2014-06-24 00:00:00,957.7
2014-06-23 00:00:00,958.4
2014-06-20 00:00:00,960.2
2014-06-19 00:00:00,963.3
2014-06-18 00:00:00,963.3
2014-06-17 00:00:00,963.3
2014-06-16 00:00:00,968.0
2014-06-13 00:00:00,968.0
2014-06-12 00:00:00,968.0
2014-06-11 00:00:00,968.0
2014-06-10 00:00:00,968.0
2014-06-09 00:00:00,968.0
2014-06-06 00:00:00,968.0
2014-06-05 00:00:00,968.0
2014-06-04 00:00:00,968.0
2014-06-03 00:00:00,968.0
2014-05-30 00:00:00,968.0
2014-05-29 00:00:00,968.0
2014-05-28 00:00:00,968.0
2014-05-27 00:00:00,968.0
2014-05-26 00:00:00,968.0
2014-05-23 00:00:00,968.0
2014-05-22 00:00:00,968.0
2014-05-21 00:00:00,968.0
2014-05-20 00:00:00,968.0
2014-05-19 00:00:00,968.0
2014-05-16 00:00:00,965.8
2014-05-15 00:00:00,965.8
2014-05-14 00:00:00,965.8
2014-05-13 00:00:00,965.8
2014-05-12 00:00:00,965.8
2014-05-09 00:00:00,965.8
2014-05-08 00:00:00,965.8
2014-05-07 00:00:00,965.8
2014-05-06 00:00:00,965.8
2014-05-05 00:00:00,965.8
2014-05-04 00:00:00,961.5
2014-04-30 00:00:00,961.5
2014-04-29 00:00:00,961.5
2014-04-28 00:00:00,961.5
2014-04-25 00:00:00,961.5
2014-04-24 00:00:00,961.5
2014-04-23 00:00:00,961.5
2014-04-22 00:00:00,954.1
2014-04-21 00:00:00,954.1
2014-04-18 00:00:00,954.1
2014-04-17 00:00:00,954.1
2014-04-16 00:00:00,954.1
2014-04-15 00:00:00,954.1
2014-04-14 00:00:00,956.1
2014-04-11 00:00:00,956.1
2014-04-10 00:00:00,963.4
2014-04-09 00:00:00,963.4
2014-04-08 00:00:00,963.4
2014-04-04 00:00:00,965.8
2014-04-03 00:00:00,973.2
2014-04-02 00:00:00,976.8
2014-04-01 00:00:00,976.8
2014-03-31 00:00:00,976.8
2014-03-28 00:00:00,982.0
2014-03-27 00:00:00,993.1
2014-03-26 00:00:00,993.1
2014-03-25 00:00:00,996.8
2014-03-24 00:00:00,999.1
2014-03-21 00:00:00,999.1
2014-03-20 00:00:00,1014.5
2014-03-19 00:00:00,1014.5
2014-03-18 00:00:00,1019.3
2014-03-17 00:00:00,1019.3
2014-03-14 00:00:00,1064.1
2014-03-13 00:00:00,1064.1
2014-03-12 00:00:00,1064.1
2014-03-11 00:00:00,1064.1
2014-03-10 00:00:00,1069.5
2014-03-07 00:00:00,1082.9
2014-03-06 00:00:00,1084.1
2014-03-05 00:00:00,1099.1
2014-03-04 00:00:00,1104.8
2014-03-03 00:00:00,1133.3
2014-02-28 00:00:00,1135.7
2014-02-27 00:00:00,1140.6
2014-02-26 00:00:00,1147.2
2014-02-25 00:00:00,1147.2
2014-02-24 00:00:00,1153.5
2014-02-21 00:00:00,1153.5
2014-02-20 00:00:00,1153.5
2014-02-19 00:00:00,1153.5
2014-02-18 00:00:00,1155.0
2014-02-17 00:00:00,1159.6
2014-02-14 00:00:00,1160.2
2014-02-13 00:00:00,1165.2
2014-02-12 00:00:00,1192.0
2014-02-11 00:00:00,1197.6
2014-02-10 00:00:00,1201.2
2014-02-08 00:00:00,1201.2
2014-02-07 00:00:00,1201.2
2014-01-30 00:00:00,1201.2
2014-01-29 00:00:00,1201.2
2014-01-28 00:00:00,1220.59
2014-01-27 00:00:00,1220.6
2014-01-26 00:00:00,1220.6
2014-01-24 00:00:00,1221.3
2014-01-23 00:00:00,1224.2
2014-01-22 00:00:00,1246.9
2014-01-21 00:00:00,1255.9
2014-01-20 00:00:00,1255.9
2014-01-17 00:00:00,1255.9
2014-01-16 00:00:00,1261.4
2014-01-15 00:00:00,1271.1
2014-01-14 00:00:00,1271.1
2014-01-13 00:00:00,1274.0
2014-01-10 00:00:00,1275.6
2014-01-09 00:00:00,1275.6
2014-01-08 00:00:00,1276.8
2014-01-07 00:00:00,1276.8
2014-01-06 00:00:00,1284.3
2014-01-03 00:00:00,1287.9
2014-01-02 00:00:00,1288.7
2013-12-31 00:00:00,1289.9
2013-12-30 00:00:00,1290.6
2013-12-27 00:00:00,1291.9
2013-12-26 00:00:00,1293.8
2013-12-25 00:00:00,1293.8
2013-12-24 00:00:00,1293.8
2013-12-23 00:00:00,1293.8
2013-12-20 00:00:00,1293.8
2013-12-19 00:00:00,1293.8
2013-12-18 00:00:00,1293.8
2013-12-17 00:00:00,1292.7
2013-12-16 00:00:00,1289.1
2013-12-13 00:00:00,1289.1
2013-12-12 00:00:00,1289.1
2013-12-11 00:00:00,1289.1
2013-12-10 00:00:00,1289.1
2013-12-09 00:00:00,1289.1
2013-12-06 00:00:00,1285.9
2013-12-05 00:00:00,1285.9
2013-12-04 00:00:00,1282.3
2013-12-03 00:00:00,1281.1
2013-12-02 00:00:00,1281.1
2013-11-29 00:00:00,1270.8
2013-11-28 00:00:00,1270.8
2013-11-27 00:00:00,1270.8
2013-11-26 00:00:00,1270.2
2013-11-25 00:00:00,1270.2
2013-11-22 00:00:00,1270.2
2013-11-21 00:00:00,1270.2
2013-11-20 00:00:00,1270.2
2013-11-19 00:00:00,1270.2
2013-11-18 00:00:00,1269.5
2013-11-15 00:00:00,1269.5
2013-11-14 00:00:00,1269.5
2013-11-13 00:00:00,1269.5
2013-11-12 00:00:00,1262.1
2013-11-11 00:00:00,1262.1
2013-11-08 00:00:00,1262.1
2013-11-07 00:00:00,1262.1
2013-11-06 00:00:00,1262.1
2013-11-05 00:00:00,1257.4
2013-11-04 00:00:00,1256.2
2013-11-01 00:00:00,1246.7
2013-10-31 00:00:00,1245.2
2013-10-30 00:00:00,1245.2
2013-10-29 00:00:00,1245.2
2013-10-28 00:00:00,1245.2
2013-10-25 00:00:00,1245.2
2013-10-24 00:00:00,1242.2
2013-10-23 00:00:00,1242.2
2013-10-22 00:00:00,1242.2
2013-10-21 00:00:00,1242.2
2013-10-18 00:00:00,1240.2
2013-10-17 00:00:00,1232.8
2013-10-16 00:00:00,1232.8
2013-10-15 00:00:00,1232.8
2013-10-14 00:00:00,1232.8
2013-10-12 00:00:00,1232.8
2013-10-11 00:00:00,1232.8
2013-10-10 00:00:00,1232.8
2013-10-09 00:00:00,1231.3
2013-10-08 00:00:00,1228.2
2013-09-30 00:00:00,1228.2
2013-09-29 00:00:00,1228.2
2013-09-27 00:00:00,1228.2
2013-09-26 00:00:00,1228.2
2013-09-25 00:00:00,1228.2
2013-09-24 00:00:00,1228.2
2013-09-23 00:00:00,1225.1
2013-09-22 00:00:00,1220.2
2013-09-18 00:00:00,1220.2
2013-09-17 00:00:00,1220.2
2013-09-16 00:00:00,1220.2
2013-09-13 00:00:00,1220.2
2013-09-12 00:00:00,1220.2
2013-09-11 00:00:00,1220.2
2013-09-10 00:00:00,1219.1
2013-09-09 00:00:00,1206.3
2013-09-06 00:00:00,1206.3
2013-09-05 00:00:00,1206.3
2013-09-04 00:00:00,1206.3
2013-09-03 00:00:00,1198.6
2013-09-02 00:00:00,1196.2
2013-08-30 00:00:00,1188.8
2013-08-29 00:00:00,1188.8
2013-08-28 00:00:00,1186.0
2013-08-27 00:00:00,1182.9
2013-08-26 00:00:00,1182.9
2013-08-23 00:00:00,1182.9
2013-08-22 00:00:00,1182.9
2013-08-21 00:00:00,1182.9
2013-08-20 00:00:00,1182.9
2013-08-19 00:00:00,1182.9
2013-08-16 00:00:00,1174.4
2013-08-15 00:00:00,1167.1
2013-08-14 00:00:00,1167.1
2013-08-13 00:00:00,1156.3
2013-08-12 00:00:00,1155.1
2013-08-09 00:00:00,1155.1
2013-08-08 00:00:00,1150.9
2013-08-07 00:00:00,1150.9
2013-08-06 00:00:00,1149.7
2013-08-05 00:00:00,1149.7
2013-08-02 00:00:00,1148.4
2013-08-01 00:00:00,1145.5
2013-07-31 00:00:00,1145.5
2013-07-30 00:00:00,1145.5
2013-07-29 00:00:00,1145.5
2013-07-26 00:00:00,1138.1
2013-07-25 00:00:00,1138.1
2013-07-24 00:00:00,1138.1
