指标名称,纳斯达克指数：收盘价（日）
指标编码,GM0000000319
1981-03-03 00:00:00,198.35
1981-03-02 00:00:00,199.06
1981-02-27 00:00:00,198.01
1981-02-26 00:00:00,196.13
1981-02-25 00:00:00,193.99
1981-02-24 00:00:00,193.94
1981-02-23 00:00:00,193.06
1981-02-20 00:00:00,192.29
1981-02-19 00:00:00,192.74
1981-02-18 00:00:00,194.73
1981-02-17 00:00:00,193.98
1981-02-13 00:00:00,193.89
1981-02-12 00:00:00,194.61
1981-02-11 00:00:00,195.81
1981-02-10 00:00:00,196.7
1981-02-09 00:00:00,196.93
1981-02-06 00:00:00,197.87
1981-02-05 00:00:00,196.29
1981-02-04 00:00:00,194.57
1981-02-03 00:00:00,193.56
1981-02-02 00:00:00,193.09
1981-01-30 00:00:00,197.81
1981-01-29 00:00:00,197.88
1981-01-28 00:00:00,197.37
1981-01-27 00:00:00,197.18
1981-01-26 00:00:00,196.13
1981-01-23 00:00:00,197.52
1981-01-22 00:00:00,197.12
1981-01-21 00:00:00,198.09
1981-01-20 00:00:00,198.72
1981-01-19 00:00:00,201.58
1981-01-16 00:00:00,201.13
1981-01-15 00:00:00,199.85
1981-01-14 00:00:00,199.08
1981-01-13 00:00:00,198.05
1981-01-12 00:00:00,198.44
1981-01-09 00:00:00,197.66
1981-01-08 00:00:00,195.89
1981-01-07 00:00:00,197.35
1981-01-06 00:00:00,204.07
1981-01-05 00:00:00,204.17
1981-01-02 00:00:00,203.55
1980-12-31 00:00:00,202.34
1980-12-30 00:00:00,200.46
1980-12-29 00:00:00,199.84
1980-12-26 00:00:00,201.28
1980-12-24 00:00:00,200.14
1980-12-23 00:00:00,199.86
1980-12-22 00:00:00,199.79
1980-12-19 00:00:00,197.91
1980-12-18 00:00:00,196.01
1980-12-17 00:00:00,194.02
1980-12-16 00:00:00,191.88
1980-12-15 00:00:00,194.02
1980-12-12 00:00:00,191.22
1980-12-11 00:00:00,188.75
1980-12-10 00:00:00,193.58
1980-12-09 00:00:00,195.07
1980-12-08 00:00:00,195.87
1980-12-05 00:00:00,203.02
1980-12-04 00:00:00,206.19
1980-12-03 00:00:00,204.9
1980-12-02 00:00:00,203.71
1980-12-01 00:00:00,204.91
1980-11-28 00:00:00,208.15
1980-11-26 00:00:00,207.06
1980-11-25 00:00:00,205.41
1980-11-24 00:00:00,204.22
1980-11-21 00:00:00,206.07
1980-11-20 00:00:00,206.5
1980-11-19 00:00:00,205.02
1980-11-18 00:00:00,203.76
1980-11-17 00:00:00,201.59
1980-11-14 00:00:00,201.76
1980-11-13 00:00:00,200.25
1980-11-12 00:00:00,197.78
1980-11-11 00:00:00,195.02
1980-11-10 00:00:00,193.1
1980-11-07 00:00:00,193.51
1980-11-06 00:00:00,193.96
1980-11-05 00:00:00,196.03
1980-11-03 00:00:00,193.15
1980-10-31 00:00:00,192.78
1980-10-30 00:00:00,192.51
1980-10-29 00:00:00,194.49
1980-10-28 00:00:00,193.76
1980-10-27 00:00:00,194.35
1980-10-24 00:00:00,196.17
1980-10-23 00:00:00,195.81
1980-10-22 00:00:00,197.9
1980-10-21 00:00:00,196.46
1980-10-20 00:00:00,197.15
1980-10-17 00:00:00,197.24
1980-10-16 00:00:00,197.95
1980-10-15 00:00:00,199.43
1980-10-14 00:00:00,199.02
1980-10-13 00:00:00,198.87
1980-10-10 00:00:00,197.79
1980-10-09 00:00:00,197.53
1980-10-08 00:00:00,197.18
1980-10-07 00:00:00,196.17
1980-10-06 00:00:00,196.01
1980-10-03 00:00:00,193.43
1980-10-02 00:00:00,190.81
1980-10-01 00:00:00,189.62
1980-09-30 00:00:00,187.76
1980-09-29 00:00:00,185.79
1980-09-26 00:00:00,190.77
1980-09-25 00:00:00,194.05
1980-09-24 00:00:00,195.18
1980-09-23 00:00:00,195.05
1980-09-22 00:00:00,195.94
1980-09-19 00:00:00,195.33
1980-09-18 00:00:00,193.61
1980-09-17 00:00:00,193.95
1980-09-16 00:00:00,191.31
1980-09-15 00:00:00,189.59
1980-09-12 00:00:00,189.58
1980-09-11 00:00:00,188.16
1980-09-10 00:00:00,186.31
1980-09-09 00:00:00,184.84
1980-09-08 00:00:00,184.45
1980-09-05 00:00:00,185.61
1980-09-04 00:00:00,185.05
1980-09-03 00:00:00,184.53
1980-09-02 00:00:00,182.34
1980-08-29 00:00:00,181.52
1980-08-28 00:00:00,180.99
1980-08-27 00:00:00,182.15
1980-08-26 00:00:00,182.39
1980-08-25 00:00:00,181.58
1980-08-22 00:00:00,181.7
1980-08-21 00:00:00,179.91
1980-08-20 00:00:00,177.68
1980-08-19 00:00:00,176.28
1980-08-18 00:00:00,177.24
1980-08-15 00:00:00,179.89
1980-08-14 00:00:00,178.76
1980-08-13 00:00:00,177.02
1980-08-12 00:00:00,176.62
1980-08-11 00:00:00,177.11
1980-08-08 00:00:00,175.88
1980-08-07 00:00:00,175.24
1980-08-06 00:00:00,173.45
1980-08-05 00:00:00,172.52
1980-08-04 00:00:00,171.89
1980-08-01 00:00:00,172.49
1980-07-31 00:00:00,171.81
1980-07-30 00:00:00,172.33
1980-07-29 00:00:00,171.06
1980-07-28 00:00:00,170.02
1980-07-25 00:00:00,169.63
1980-07-24 00:00:00,169.92
1980-07-23 00:00:00,169.82
1980-07-22 00:00:00,169.79
1980-07-21 00:00:00,170.48
1980-07-18 00:00:00,169.99
1980-07-17 00:00:00,168.67
1980-07-16 00:00:00,167.1
1980-07-15 00:00:00,167.05
1980-07-14 00:00:00,166.52
1980-07-11 00:00:00,164.82
1980-07-10 00:00:00,163.84
1980-07-09 00:00:00,164.09
1980-07-08 00:00:00,163.58
1980-07-07 00:00:00,163.63
1980-07-03 00:00:00,160.87
1980-07-02 00:00:00,159.18
1980-07-01 00:00:00,158.17
1980-06-30 00:00:00,157.78
1980-06-27 00:00:00,159.18
1980-06-26 00:00:00,159.0
1980-06-25 00:00:00,158.74
1980-06-24 00:00:00,157.66
1980-06-23 00:00:00,156.99
1980-06-20 00:00:00,156.51
1980-06-19 00:00:00,156.73
1980-06-18 00:00:00,157.19
1980-06-17 00:00:00,156.98
1980-06-16 00:00:00,156.79
1980-06-13 00:00:00,156.59
1980-06-12 00:00:00,155.31
1980-06-11 00:00:00,155.22
1980-06-10 00:00:00,154.15
1980-06-09 00:00:00,153.0
1980-06-06 00:00:00,152.68
1980-06-05 00:00:00,152.21
1980-06-04 00:00:00,151.21
1980-06-03 00:00:00,149.92
1980-06-02 00:00:00,150.17
1980-05-30 00:00:00,150.45
1980-05-29 00:00:00,150.09
1980-05-28 00:00:00,150.7
1980-05-27 00:00:00,150.1
1980-05-23 00:00:00,149.48
1980-05-22 00:00:00,147.96
1980-05-21 00:00:00,146.75
1980-05-20 00:00:00,146.93
1980-05-19 00:00:00,147.24
1980-05-16 00:00:00,147.24
1980-05-15 00:00:00,146.62
1980-05-14 00:00:00,145.66
1980-05-13 00:00:00,144.1
1980-05-12 00:00:00,142.96
1980-05-09 00:00:00,143.06
1980-05-08 00:00:00,143.26
1980-05-07 00:00:00,143.58
1980-05-06 00:00:00,142.23
1980-05-05 00:00:00,141.04
1980-05-02 00:00:00,140.25
1980-05-01 00:00:00,139.68
1980-04-30 00:00:00,139.99
1980-04-29 00:00:00,139.35
1980-04-28 00:00:00,138.54
1980-04-25 00:00:00,137.92
1980-04-24 00:00:00,138.69
1980-04-23 00:00:00,136.92
1980-04-22 00:00:00,135.71
1980-04-21 00:00:00,133.08
1980-04-18 00:00:00,134.66
1980-04-17 00:00:00,134.55
1980-04-16 00:00:00,135.76
1980-04-15 00:00:00,136.39
1980-04-14 00:00:00,136.67
1980-04-11 00:00:00,137.75
1980-04-10 00:00:00,137.28
1980-04-09 00:00:00,136.04
1980-04-08 00:00:00,134.37
1980-04-07 00:00:00,133.4
1980-04-03 00:00:00,136.01
1980-04-02 00:00:00,135.8
1980-04-01 00:00:00,133.14
1980-03-31 00:00:00,131.0
1980-03-28 00:00:00,129.25
1980-03-27 00:00:00,124.09
1980-03-26 00:00:00,132.22
1980-03-25 00:00:00,132.52
1980-03-24 00:00:00,134.61
1980-03-21 00:00:00,138.8
1980-03-20 00:00:00,139.64
1980-03-19 00:00:00,139.97
1980-03-18 00:00:00,138.92
1980-03-17 00:00:00,139.7
1980-03-14 00:00:00,144.44
1980-03-13 00:00:00,144.98
1980-03-12 00:00:00,144.63
1980-03-11 00:00:00,144.56
1980-03-10 00:00:00,143.75
1980-03-07 00:00:00,146.19
1980-03-06 00:00:00,148.64
1980-03-05 00:00:00,152.94
1980-03-04 00:00:00,155.39
1980-03-03 00:00:00,156.87
1980-02-29 00:00:00,158.03
1980-02-28 00:00:00,157.46
1980-02-27 00:00:00,157.73
1980-02-26 00:00:00,158.5
1980-02-25 00:00:00,157.97
1980-02-22 00:00:00,160.08
1980-02-21 00:00:00,161.31
1980-02-20 00:00:00,162.1
1980-02-19 00:00:00,161.06
1980-02-15 00:00:00,162.56
1980-02-14 00:00:00,163.54
1980-02-13 00:00:00,164.98
1980-02-12 00:00:00,164.57
1980-02-11 00:00:00,164.46
1980-02-08 00:00:00,165.25
1980-02-07 00:00:00,163.77
1980-02-06 00:00:00,162.99
1980-02-05 00:00:00,162.2
1980-02-04 00:00:00,162.02
1980-02-01 00:00:00,162.3
1980-01-31 00:00:00,161.75
1980-01-30 00:00:00,161.3
1980-01-29 00:00:00,160.29
1980-01-28 00:00:00,160.7
1980-01-25 00:00:00,159.7
1980-01-24 00:00:00,159.24
1980-01-23 00:00:00,158.5
1980-01-22 00:00:00,156.92
1980-01-21 00:00:00,157.35
1980-01-18 00:00:00,156.14
1980-01-17 00:00:00,155.81
1980-01-16 00:00:00,155.99
1980-01-15 00:00:00,154.96
1980-01-14 00:00:00,154.4
1980-01-11 00:00:00,153.87
1980-01-10 00:00:00,153.12
1980-01-09 00:00:00,151.6
1980-01-08 00:00:00,150.68
1980-01-07 00:00:00,148.62
1980-01-04 00:00:00,148.02
1980-01-03 00:00:00,145.97
1980-01-02 00:00:00,148.17
1979-12-31 00:00:00,151.14
1979-12-28 00:00:00,150.83
1979-12-27 00:00:00,150.23
1979-12-26 00:00:00,150.01
1979-12-24 00:00:00,149.97
1979-12-21 00:00:00,150.17
1979-12-20 00:00:00,150.27
1979-12-19 00:00:00,149.65
1979-12-18 00:00:00,149.72
1979-12-17 00:00:00,150.56
1979-12-14 00:00:00,150.03
1979-12-13 00:00:00,148.97
1979-12-12 00:00:00,148.51
1979-12-11 00:00:00,147.83
1979-12-10 00:00:00,147.97
1979-12-07 00:00:00,147.49
1979-12-06 00:00:00,147.04
1979-12-05 00:00:00,145.92
1979-12-04 00:00:00,144.8
1979-12-03 00:00:00,143.86
1979-11-30 00:00:00,144.26
1979-11-29 00:00:00,144.16
1979-11-28 00:00:00,143.53
1979-11-27 00:00:00,142.55
1979-11-26 00:00:00,141.95
1979-11-23 00:00:00,139.85
1979-11-21 00:00:00,138.88
1979-11-20 00:00:00,139.5
1979-11-19 00:00:00,139.98
1979-11-16 00:00:00,139.07
1979-11-15 00:00:00,138.92
1979-11-14 00:00:00,137.76
1979-11-13 00:00:00,137.14
1979-11-12 00:00:00,137.05
1979-11-09 00:00:00,135.86
1979-11-08 00:00:00,134.77
1979-11-07 00:00:00,134.14
1979-11-06 00:00:00,135.66
1979-11-05 00:00:00,136.11
1979-11-02 00:00:00,136.88
1979-11-01 00:00:00,136.42
1979-10-31 00:00:00,135.53
1979-10-30 00:00:00,135.48
1979-10-29 00:00:00,133.91
1979-10-26 00:00:00,133.75
1979-10-25 00:00:00,132.72
1979-10-24 00:00:00,133.02
1979-10-23 00:00:00,132.61
1979-10-22 00:00:00,133.16
1979-10-19 00:00:00,136.59
1979-10-18 00:00:00,139.46
1979-10-17 00:00:00,139.04
1979-10-16 00:00:00,138.34
1979-10-15 00:00:00,138.39
1979-10-12 00:00:00,140.71
1979-10-11 00:00:00,140.09
1979-10-10 00:00:00,139.31
1979-10-09 00:00:00,145.2
1979-10-08 00:00:00,150.98
1979-10-05 00:00:00,152.29
1979-10-04 00:00:00,151.42
1979-10-03 00:00:00,150.51
1979-10-02 00:00:00,150.01
1979-10-01 00:00:00,149.59
1979-09-28 00:00:00,149.98
1979-09-27 00:00:00,150.37
1979-09-26 00:00:00,149.88
1979-09-25 00:00:00,149.27
1979-09-24 00:00:00,150.12
1979-09-21 00:00:00,150.65
1979-09-20 00:00:00,150.2
1979-09-19 00:00:00,149.44
1979-09-18 00:00:00,149.19
1979-09-17 00:00:00,150.46
1979-09-14 00:00:00,150.56
1979-09-13 00:00:00,149.33
1979-09-12 00:00:00,148.66
1979-09-11 00:00:00,148.39
1979-09-10 00:00:00,148.91
1979-09-07 00:00:00,148.07
1979-09-06 00:00:00,146.87
1979-09-05 00:00:00,146.03
1979-09-04 00:00:00,148.49
1979-08-31 00:00:00,150.44
1979-08-30 00:00:00,150.06
1979-08-29 00:00:00,150.04
1979-08-28 00:00:00,149.54
1979-08-27 00:00:00,149.51
1979-08-24 00:00:00,149.4
1979-08-23 00:00:00,149.13
1979-08-22 00:00:00,148.74
1979-08-21 00:00:00,147.99
1979-08-20 00:00:00,147.95
1979-08-17 00:00:00,147.84
1979-08-16 00:00:00,147.44
1979-08-15 00:00:00,147.14
1979-08-14 00:00:00,146.3
1979-08-13 00:00:00,146.07
1979-08-10 00:00:00,145.07
1979-08-09 00:00:00,144.27
1979-08-08 00:00:00,144.06
1979-08-07 00:00:00,143.3
1979-08-06 00:00:00,142.41
1979-08-03 00:00:00,142.63
1979-08-02 00:00:00,142.54
1979-08-01 00:00:00,141.9
1979-07-31 00:00:00,141.33
1979-07-30 00:00:00,140.54
1979-07-27 00:00:00,140.02
1979-07-26 00:00:00,139.52
1979-07-25 00:00:00,138.97
1979-07-24 00:00:00,138.02
1979-07-23 00:00:00,137.57
1979-07-20 00:00:00,137.98
1979-07-19 00:00:00,137.57
1979-07-18 00:00:00,137.26
1979-07-17 00:00:00,137.86
1979-07-16 00:00:00,138.89
1979-07-13 00:00:00,138.52
1979-07-12 00:00:00,138.68
1979-07-11 00:00:00,138.85
1979-07-10 00:00:00,138.97
1979-07-09 00:00:00,139.15
1979-07-06 00:00:00,138.64
1979-07-05 00:00:00,137.79
1979-07-03 00:00:00,137.03
1979-07-02 00:00:00,137.03
1979-06-29 00:00:00,138.13
1979-06-28 00:00:00,138.08
1979-06-27 00:00:00,137.4
1979-06-26 00:00:00,136.53
1979-06-25 00:00:00,136.89
1979-06-22 00:00:00,137.24
1979-06-21 00:00:00,136.71
1979-06-20 00:00:00,136.45
1979-06-19 00:00:00,136.05
1979-06-18 00:00:00,135.85
1979-06-15 00:00:00,136.25
1979-06-14 00:00:00,136.02
1979-06-13 00:00:00,136.01
1979-06-12 00:00:00,135.92
1979-06-11 00:00:00,135.04
1979-06-08 00:00:00,134.96
1979-06-07 00:00:00,134.55
1979-06-06 00:00:00,133.62
1979-06-05 00:00:00,133.02
1979-06-04 00:00:00,131.95
1979-06-01 00:00:00,131.76
1979-05-31 00:00:00,131.42
1979-05-30 00:00:00,131.39
1979-05-29 00:00:00,132.46
1979-05-25 00:00:00,132.68
1979-05-24 00:00:00,132.1
1979-05-23 00:00:00,132.12
1979-05-22 00:00:00,131.9
1979-05-21 00:00:00,131.16
1979-05-18 00:00:00,131.01
1979-05-17 00:00:00,130.44
1979-05-16 00:00:00,129.35
1979-05-15 00:00:00,129.01
1979-05-14 00:00:00,128.99
1979-05-11 00:00:00,129.69
1979-05-10 00:00:00,129.71
1979-05-09 00:00:00,130.34
1979-05-08 00:00:00,129.6
1979-05-07 00:00:00,130.6
1979-05-04 00:00:00,133.72
1979-05-03 00:00:00,134.2
1979-05-02 00:00:00,133.99
1979-05-01 00:00:00,133.79
1979-04-30 00:00:00,133.82
1979-04-27 00:00:00,134.37
1979-04-26 00:00:00,134.65
1979-04-25 00:00:00,134.78
1979-04-24 00:00:00,134.29
1979-04-23 00:00:00,133.87
1979-04-20 00:00:00,133.67
1979-04-19 00:00:00,133.18
1979-04-18 00:00:00,132.91
1979-04-17 00:00:00,132.26
1979-04-16 00:00:00,132.48
1979-04-12 00:00:00,133.54
1979-04-11 00:00:00,133.57
1979-04-10 00:00:00,134.22
1979-04-09 00:00:00,133.74
1979-04-06 00:00:00,133.75
1979-04-05 00:00:00,133.37
1979-04-04 00:00:00,132.75
1979-04-03 00:00:00,132.33
1979-04-02 00:00:00,131.36
1979-03-30 00:00:00,131.76
1979-03-29 00:00:00,131.29
1979-03-28 00:00:00,130.87
1979-03-27 00:00:00,130.78
1979-03-26 00:00:00,130.11
1979-03-23 00:00:00,130.58
1979-03-22 00:00:00,130.08
1979-03-21 00:00:00,129.44
1979-03-20 00:00:00,128.79
1979-03-19 00:00:00,129.14
1979-03-16 00:00:00,128.55
1979-03-15 00:00:00,127.85
1979-03-14 00:00:00,127.59
1979-03-13 00:00:00,127.69
1979-03-12 00:00:00,127.19
1979-03-09 00:00:00,127.25
1979-03-08 00:00:00,127.05
1979-03-07 00:00:00,125.61
1979-03-06 00:00:00,124.43
1979-03-05 00:00:00,124.72
1979-03-02 00:00:00,123.67
1979-03-01 00:00:00,123.33
1979-02-28 00:00:00,122.56
1979-02-27 00:00:00,122.64
1979-02-26 00:00:00,124.9
1979-02-23 00:00:00,125.04
1979-02-22 00:00:00,125.45
1979-02-21 00:00:00,125.76
1979-02-20 00:00:00,125.83
1979-02-16 00:00:00,125.57
1979-02-15 00:00:00,124.93
1979-02-14 00:00:00,124.61
1979-02-13 00:00:00,124.89
1979-02-12 00:00:00,124.05
1979-02-09 00:00:00,123.76
1979-02-08 00:00:00,123.41
1979-02-07 00:00:00,122.8
1979-02-06 00:00:00,124.31
1979-02-05 00:00:00,124.34
1979-02-02 00:00:00,125.82
1979-02-01 00:00:00,125.76
1979-01-31 00:00:00,125.82
1979-01-30 00:00:00,126.51
1979-01-29 00:00:00,126.77
1979-01-26 00:00:00,127.04
1979-01-25 00:00:00,126.42
1979-01-24 00:00:00,125.34
1979-01-23 00:00:00,125.46
1979-01-22 00:00:00,124.66
1979-01-19 00:00:00,124.65
1979-01-18 00:00:00,124.31
1979-01-17 00:00:00,123.59
1979-01-16 00:00:00,123.74
1979-01-15 00:00:00,124.47
1979-01-12 00:00:00,123.74
1979-01-11 00:00:00,122.76
1979-01-10 00:00:00,122.28
1979-01-09 00:00:00,122.66
1979-01-08 00:00:00,121.92
1979-01-05 00:00:00,122.05
1979-01-04 00:00:00,120.66
1979-01-03 00:00:00,119.11
1979-01-02 00:00:00,117.84
1978-12-29 00:00:00,117.98
1978-12-28 00:00:00,117.3
1978-12-27 00:00:00,117.33
1978-12-26 00:00:00,117.68
1978-12-22 00:00:00,116.93
1978-12-21 00:00:00,115.85
1978-12-20 00:00:00,115.3
1978-12-19 00:00:00,114.73
1978-12-18 00:00:00,114.33
1978-12-15 00:00:00,117.41
1978-12-14 00:00:00,118.15
1978-12-13 00:00:00,118.13
1978-12-12 00:00:00,118.5
1978-12-11 00:00:00,119.15
1978-12-08 00:00:00,118.77
1978-12-07 00:00:00,118.55
1978-12-06 00:00:00,118.45
1978-12-05 00:00:00,117.67
1978-12-04 00:00:00,116.57
1978-12-01 00:00:00,116.19
1978-11-30 00:00:00,114.69
1978-11-29 00:00:00,114.09
1978-11-28 00:00:00,115.6
1978-11-27 00:00:00,115.97
1978-11-24 00:00:00,116.17
1978-11-22 00:00:00,115.37
1978-11-21 00:00:00,114.56
1978-11-20 00:00:00,114.51
1978-11-17 00:00:00,113.69
1978-11-16 00:00:00,112.21
1978-11-15 00:00:00,111.44
1978-11-14 00:00:00,110.88
1978-11-13 00:00:00,113.0
1978-11-10 00:00:00,114.84
1978-11-09 00:00:00,113.88
1978-11-08 00:00:00,112.99
1978-11-07 00:00:00,112.83
1978-11-06 00:00:00,115.08
1978-11-03 00:00:00,115.49
1978-11-02 00:00:00,114.63
1978-11-01 00:00:00,114.65
1978-10-31 00:00:00,111.12
1978-10-30 00:00:00,112.4
1978-10-27 00:00:00,115.25
1978-10-26 00:00:00,118.0
1978-10-25 00:00:00,121.16
1978-10-24 00:00:00,121.14
1978-10-23 00:00:00,121.94
1978-10-20 00:00:00,123.82
1978-10-19 00:00:00,127.22
1978-10-18 00:00:00,128.92
1978-10-17 00:00:00,130.96
1978-10-16 00:00:00,133.94
1978-10-13 00:00:00,135.58
1978-10-12 00:00:00,135.57
1978-10-11 00:00:00,135.27
1978-10-10 00:00:00,134.93
1978-10-09 00:00:00,134.64
1978-10-06 00:00:00,134.0
1978-10-05 00:00:00,133.54
1978-10-04 00:00:00,133.1
1978-10-03 00:00:00,133.11
1978-10-02 00:00:00,133.3
1978-09-29 00:00:00,132.89
1978-09-28 00:00:00,132.11
1978-09-27 00:00:00,132.01
1978-09-26 00:00:00,132.92
1978-09-25 00:00:00,132.11
1978-09-22 00:00:00,132.3
1978-09-21 00:00:00,132.1
1978-09-20 00:00:00,132.66
1978-09-19 00:00:00,134.06
1978-09-18 00:00:00,135.65
1978-09-15 00:00:00,137.36
1978-09-14 00:00:00,138.34
1978-09-13 00:00:00,139.25
1978-09-12 00:00:00,139.24
1978-09-11 00:00:00,138.95
1978-09-08 00:00:00,138.36
1978-09-07 00:00:00,137.09
1978-09-06 00:00:00,136.48
1978-09-05 00:00:00,135.46
1978-09-01 00:00:00,135.35
1978-08-31 00:00:00,135.01
1978-08-30 00:00:00,134.75
1978-08-29 00:00:00,134.63
1978-08-28 00:00:00,135.24
1978-08-25 00:00:00,135.84
1978-08-24 00:00:00,135.28
1978-08-23 00:00:00,134.73
1978-08-22 00:00:00,133.87
1978-08-21 00:00:00,133.77
1978-08-18 00:00:00,134.71
1978-08-17 00:00:00,134.14
1978-08-16 00:00:00,132.77
1978-08-15 00:00:00,131.95
1978-08-14 00:00:00,132.11
1978-08-11 00:00:00,132.0
1978-08-10 00:00:00,131.58
1978-08-09 00:00:00,131.64
1978-08-08 00:00:00,130.49
1978-08-07 00:00:00,130.21
1978-08-04 00:00:00,129.71
1978-08-03 00:00:00,129.02
1978-08-02 00:00:00,128.16
1978-08-01 00:00:00,126.81
1978-07-31 00:00:00,126.32
1978-07-28 00:00:00,125.62
1978-07-27 00:00:00,125.13
1978-07-26 00:00:00,124.48
1978-07-25 00:00:00,123.79
1978-07-24 00:00:00,123.59
1978-07-21 00:00:00,123.6
1978-07-20 00:00:00,123.75
1978-07-19 00:00:00,122.8
1978-07-18 00:00:00,122.09
1978-07-17 00:00:00,122.36
1978-07-14 00:00:00,121.58
1978-07-13 00:00:00,120.43
1978-07-12 00:00:00,120.28
1978-07-11 00:00:00,119.83
1978-07-10 00:00:00,119.38
1978-07-07 00:00:00,119.16
1978-07-06 00:00:00,118.82
1978-07-05 00:00:00,119.22
1978-07-03 00:00:00,120.15
1978-06-30 00:00:00,120.3
1978-06-29 00:00:00,119.98
1978-06-28 00:00:00,119.52
1978-06-27 00:00:00,119.18
1978-06-26 00:00:00,119.54
1978-06-23 00:00:00,120.74
1978-06-22 00:00:00,120.68
1978-06-21 00:00:00,120.63
1978-06-20 00:00:00,122.03
1978-06-19 00:00:00,122.92
1978-06-16 00:00:00,123.69
1978-06-15 00:00:00,124.19
1978-06-14 00:00:00,124.51
1978-06-13 00:00:00,124.24
1978-06-12 00:00:00,124.29
1978-06-09 00:00:00,124.41
1978-06-08 00:00:00,123.99
1978-06-07 00:00:00,123.1
1978-06-06 00:00:00,122.85
1978-06-05 00:00:00,122.1
1978-06-02 00:00:00,121.03
1978-06-01 00:00:00,120.34
1978-05-31 00:00:00,120.24
1978-05-30 00:00:00,120.0
1978-05-26 00:00:00,119.86
1978-05-25 00:00:00,119.82
1978-05-24 00:00:00,119.8
1978-05-23 00:00:00,120.97
1978-05-22 00:00:00,121.93
1978-05-19 00:00:00,121.57
1978-05-18 00:00:00,121.66
1978-05-17 00:00:00,121.84
1978-05-16 00:00:00,120.78
1978-05-15 00:00:00,119.8
1978-05-12 00:00:00,119.4
1978-05-11 00:00:00,118.25
1978-05-10 00:00:00,117.55
1978-05-09 00:00:00,117.05
1978-05-08 00:00:00,117.14
1978-05-05 00:00:00,117.27
1978-05-04 00:00:00,116.48
1978-05-03 00:00:00,116.21
1978-05-02 00:00:00,116.12
1978-05-01 00:00:00,115.96
1978-04-28 00:00:00,115.18
1978-04-27 00:00:00,114.59
1978-04-26 00:00:00,114.7
1978-04-25 00:00:00,114.28
1978-04-24 00:00:00,113.6
1978-04-21 00:00:00,113.32
1978-04-20 00:00:00,112.86
1978-04-19 00:00:00,111.64
1978-04-18 00:00:00,111.43
1978-04-17 00:00:00,111.91
1978-04-14 00:00:00,111.29
1978-04-13 00:00:00,109.99
1978-04-12 00:00:00,108.87
1978-04-11 00:00:00,108.44
1978-04-10 00:00:00,108.53
1978-04-07 00:00:00,108.23
1978-04-06 00:00:00,107.47
1978-04-05 00:00:00,106.95
1978-04-04 00:00:00,106.2
1978-04-03 00:00:00,105.89
1978-03-31 00:00:00,106.2
1978-03-30 00:00:00,106.18
1978-03-29 00:00:00,106.08
1978-03-28 00:00:00,105.68
1978-03-27 00:00:00,105.3
1978-03-23 00:00:00,105.39
1978-03-22 00:00:00,105.16
1978-03-21 00:00:00,105.02
1978-03-20 00:00:00,105.36
1978-03-17 00:00:00,104.94
1978-03-16 00:00:00,104.38
1978-03-15 00:00:00,103.8
1978-03-14 00:00:00,103.66
1978-03-13 00:00:00,103.53
1978-03-10 00:00:00,103.42
1978-03-09 00:00:00,102.82
1978-03-08 00:00:00,102.41
1978-03-07 00:00:00,102.02
1978-03-06 00:00:00,101.74
1978-03-03 00:00:00,101.95
1978-03-02 00:00:00,101.71
1978-03-01 00:00:00,101.47
1978-02-28 00:00:00,101.47
1978-02-27 00:00:00,102.22
1978-02-24 00:00:00,102.7
1978-02-23 00:00:00,102.16
1978-02-22 00:00:00,102.13
1978-02-21 00:00:00,101.99
1978-02-17 00:00:00,102.25
1978-02-16 00:00:00,102.17
1978-02-15 00:00:00,102.56
1978-02-14 00:00:00,102.78
1978-02-13 00:00:00,103.34
1978-02-10 00:00:00,103.58
1978-02-09 00:00:00,103.2
1978-02-08 00:00:00,103.18
1978-02-07 00:00:00,102.75
1978-02-06 00:00:00,102.27
1978-02-03 00:00:00,102.22
1978-02-02 00:00:00,101.94
1978-02-01 00:00:00,101.54
1978-01-31 00:00:00,100.84
1978-01-30 00:00:00,100.97
1978-01-27 00:00:00,100.62
1978-01-26 00:00:00,100.53
1978-01-25 00:00:00,100.87
1978-01-24 00:00:00,100.54
1978-01-23 00:00:00,100.34
1978-01-20 00:00:00,100.63
1978-01-19 00:00:00,100.58
1978-01-18 00:00:00,100.42
1978-01-17 00:00:00,99.98
1978-01-16 00:00:00,99.36
1978-01-13 00:00:00,99.77
1978-01-12 00:00:00,99.54
1978-01-11 00:00:00,99.09
1978-01-10 00:00:00,99.58
1978-01-09 00:00:00,100.2
1978-01-06 00:00:00,101.66
1978-01-05 00:00:00,103.21
1978-01-04 00:00:00,103.66
1978-01-03 00:00:00,104.0
1977-12-30 00:00:00,105.05
1977-12-29 00:00:00,104.42
1977-12-28 00:00:00,104.04
1977-12-27 00:00:00,103.96
1977-12-23 00:00:00,103.94
1977-12-22 00:00:00,103.41
1977-12-21 00:00:00,103.03
1977-12-20 00:00:00,102.5
1977-12-19 00:00:00,103.3
1977-12-16 00:00:00,104.05
1977-12-15 00:00:00,103.89
1977-12-14 00:00:00,103.96
1977-12-13 00:00:00,104.1
1977-12-12 00:00:00,103.89
1977-12-09 00:00:00,103.57
1977-12-08 00:00:00,103.06
1977-12-07 00:00:00,102.85
1977-12-06 00:00:00,102.97
1977-12-05 00:00:00,104.15
1977-12-02 00:00:00,104.1
1977-12-01 00:00:00,103.68
