指标名称,德国DAX30指数：收盘价（日）
指标编码,GM0000000323
1974-11-04 00:00:00,378.0
1974-11-01 00:00:00,384.0
1974-10-31 00:00:00,384.9
1974-10-30 00:00:00,382.0
1974-10-29 00:00:00,382.0
1974-10-28 00:00:00,380.0
1974-10-25 00:00:00,380.8
1974-10-24 00:00:00,378.9
1974-10-23 00:00:00,380.7
1974-10-22 00:00:00,380.4
1974-10-21 00:00:00,376.6
1974-10-18 00:00:00,378.3
1974-10-17 00:00:00,376.0
1974-10-16 00:00:00,381.9
1974-10-15 00:00:00,381.3
1974-10-14 00:00:00,376.1
1974-10-11 00:00:00,376.8
1974-10-10 00:00:00,379.4
1974-10-09 00:00:00,375.4
1974-10-08 00:00:00,380.2
1974-10-07 00:00:00,373.3
1974-10-04 00:00:00,372.8
1974-10-03 00:00:00,374.7
1974-10-02 00:00:00,379.4
1974-10-01 00:00:00,378.2
1974-09-30 00:00:00,376.6
1974-09-27 00:00:00,383.8
1974-09-26 00:00:00,388.4
1974-09-25 00:00:00,390.6
1974-09-24 00:00:00,394.4
1974-09-23 00:00:00,394.2
1974-09-20 00:00:00,388.3
1974-09-19 00:00:00,387.5
1974-09-18 00:00:00,381.8
1974-09-17 00:00:00,380.1
1974-09-16 00:00:00,374.1
1974-09-13 00:00:00,382.3
1974-09-12 00:00:00,389.1
1974-09-11 00:00:00,388.7
1974-09-10 00:00:00,384.2
1974-09-09 00:00:00,388.8
1974-09-06 00:00:00,390.6
1974-09-05 00:00:00,389.6
1974-09-04 00:00:00,388.8
1974-09-03 00:00:00,398.0
1974-09-02 00:00:00,399.9
1974-08-30 00:00:00,395.4
1974-08-29 00:00:00,394.3
1974-08-28 00:00:00,396.5
1974-08-27 00:00:00,402.1
1974-08-26 00:00:00,399.7
1974-08-23 00:00:00,405.5
1974-08-22 00:00:00,405.0
1974-08-21 00:00:00,411.6
1974-08-20 00:00:00,412.9
1974-08-19 00:00:00,418.0
1974-08-16 00:00:00,416.0
1974-08-15 00:00:00,413.9
1974-08-14 00:00:00,417.5
1974-08-13 00:00:00,420.3
1974-08-12 00:00:00,414.9
1974-08-09 00:00:00,417.6
1974-08-08 00:00:00,416.1
1974-08-07 00:00:00,412.0
1974-08-06 00:00:00,408.3
1974-08-05 00:00:00,398.9
1974-08-02 00:00:00,402.3
1974-08-01 00:00:00,402.7
1974-07-31 00:00:00,395.7
1974-07-30 00:00:00,392.3
1974-07-29 00:00:00,390.5
1974-07-26 00:00:00,391.3
1974-07-25 00:00:00,393.6
1974-07-24 00:00:00,392.3
1974-07-23 00:00:00,390.0
1974-07-22 00:00:00,388.7
1974-07-19 00:00:00,390.7
1974-07-18 00:00:00,395.0
1974-07-17 00:00:00,392.0
1974-07-16 00:00:00,396.4
1974-07-15 00:00:00,394.8
1974-07-12 00:00:00,396.3
1974-07-11 00:00:00,394.1
1974-07-10 00:00:00,392.6
1974-07-09 00:00:00,390.7
1974-07-08 00:00:00,390.5
1974-07-05 00:00:00,394.4
1974-07-04 00:00:00,399.9
1974-07-03 00:00:00,400.9
1974-07-02 00:00:00,406.0
1974-07-01 00:00:00,403.5
1974-06-28 00:00:00,397.3
1974-06-27 00:00:00,396.1
1974-06-26 00:00:00,407.9
1974-06-25 00:00:00,406.2
1974-06-24 00:00:00,401.0
1974-06-21 00:00:00,400.3
1974-06-20 00:00:00,403.7
1974-06-19 00:00:00,405.3
1974-06-18 00:00:00,406.7
1974-06-14 00:00:00,411.0
1974-06-12 00:00:00,412.7
1974-06-11 00:00:00,416.2
1974-06-10 00:00:00,413.7
1974-06-07 00:00:00,414.3
1974-06-06 00:00:00,415.4
1974-06-05 00:00:00,414.8
1974-06-04 00:00:00,412.2
1974-05-31 00:00:00,413.1
1974-05-30 00:00:00,408.5
1974-05-29 00:00:00,413.9
1974-05-28 00:00:00,420.4
1974-05-27 00:00:00,418.0
1974-05-24 00:00:00,423.1
1974-05-22 00:00:00,422.0
1974-05-21 00:00:00,420.9
1974-05-20 00:00:00,423.8
1974-05-17 00:00:00,424.7
1974-05-16 00:00:00,425.2
1974-05-15 00:00:00,420.9
1974-05-14 00:00:00,415.0
1974-05-13 00:00:00,416.8
1974-05-10 00:00:00,423.5
1974-05-09 00:00:00,424.1
1974-05-08 00:00:00,429.5
1974-05-07 00:00:00,429.8
1974-05-06 00:00:00,425.7
1974-05-03 00:00:00,422.9
1974-05-02 00:00:00,420.1
1974-04-30 00:00:00,425.0
1974-04-29 00:00:00,423.1
1974-04-26 00:00:00,424.0
1974-04-25 00:00:00,416.2
1974-04-24 00:00:00,413.8
1974-04-23 00:00:00,420.1
1974-04-22 00:00:00,423.1
1974-04-19 00:00:00,422.6
1974-04-18 00:00:00,420.9
1974-04-17 00:00:00,424.9
1974-04-16 00:00:00,423.1
1974-04-11 00:00:00,421.1
1974-04-10 00:00:00,414.7
1974-04-09 00:00:00,414.5
1974-04-08 00:00:00,417.5
1974-04-05 00:00:00,418.8
1974-04-04 00:00:00,416.7
1974-04-03 00:00:00,418.0
1974-04-02 00:00:00,407.8
1974-04-01 00:00:00,402.1
1974-03-29 00:00:00,399.9
1974-03-28 00:00:00,396.8
1974-03-27 00:00:00,397.8
1974-03-26 00:00:00,401.5
1974-03-25 00:00:00,403.8
1974-03-22 00:00:00,400.9
1974-03-21 00:00:00,404.6
1974-03-20 00:00:00,409.4
1974-03-19 00:00:00,408.1
1974-03-18 00:00:00,413.0
1974-03-15 00:00:00,412.6
1974-03-14 00:00:00,409.7
1974-03-13 00:00:00,406.1
1974-03-12 00:00:00,428.9
1974-03-11 00:00:00,429.6
1974-03-08 00:00:00,428.0
1974-03-07 00:00:00,408.4
1974-03-06 00:00:00,403.0
1974-03-05 00:00:00,394.2
1974-03-04 00:00:00,395.5
1974-03-01 00:00:00,399.0
1974-02-28 00:00:00,400.3
1974-02-27 00:00:00,398.7
1974-02-26 00:00:00,403.9
1974-02-25 00:00:00,403.0
1974-02-22 00:00:00,403.2
1974-02-21 00:00:00,403.4
1974-02-20 00:00:00,402.9
1974-02-19 00:00:00,408.5
1974-02-18 00:00:00,408.5
1974-02-15 00:00:00,420.6
1974-02-14 00:00:00,426.0
1974-02-13 00:00:00,429.5
1974-02-12 00:00:00,428.9
1974-02-11 00:00:00,429.6
1974-02-08 00:00:00,428.0
1974-02-07 00:00:00,429.2
1974-02-06 00:00:00,426.2
1974-02-05 00:00:00,426.1
1974-02-04 00:00:00,434.3
1974-02-01 00:00:00,436.4
1974-01-31 00:00:00,433.4
1974-01-30 00:00:00,431.0
1974-01-29 00:00:00,424.0
1974-01-28 00:00:00,421.2
1974-01-25 00:00:00,421.1
1974-01-24 00:00:00,420.3
1974-01-23 00:00:00,426.9
1974-01-22 00:00:00,426.2
1974-01-21 00:00:00,420.0
1974-01-18 00:00:00,435.2
1974-01-17 00:00:00,431.4
1974-01-16 00:00:00,426.9
1974-01-15 00:00:00,422.3
1974-01-14 00:00:00,419.5
1974-01-11 00:00:00,419.0
1974-01-10 00:00:00,414.1
1974-01-09 00:00:00,418.7
1974-01-08 00:00:00,408.9
1974-01-07 00:00:00,405.3
1974-01-04 00:00:00,396.5
1974-01-03 00:00:00,392.7
1974-01-02 00:00:00,386.8
1973-12-31 00:00:00,396.3
1973-12-28 00:00:00,403.9
1973-12-27 00:00:00,401.4
1973-12-21 00:00:00,390.3
1973-12-20 00:00:00,386.3
1973-12-19 00:00:00,390.7
1973-12-18 00:00:00,387.5
1973-12-17 00:00:00,392.6
1973-12-14 00:00:00,388.3
1973-12-13 00:00:00,388.3
1973-12-12 00:00:00,390.6
1973-12-11 00:00:00,398.1
1973-12-10 00:00:00,394.2
1973-12-07 00:00:00,396.3
1973-12-06 00:00:00,400.1
1973-12-05 00:00:00,409.6
1973-12-04 00:00:00,417.0
1973-12-03 00:00:00,411.8
1973-11-30 00:00:00,409.6
1973-11-29 00:00:00,416.0
1973-11-28 00:00:00,409.5
1973-11-27 00:00:00,395.9
1973-11-26 00:00:00,398.1
1973-11-23 00:00:00,409.8
1973-11-22 00:00:00,417.9
1973-11-20 00:00:00,432.3
1973-11-19 00:00:00,430.0
1973-11-16 00:00:00,424.6
1973-11-15 00:00:00,431.7
1973-11-14 00:00:00,438.9
1973-11-13 00:00:00,446.6
1973-11-12 00:00:00,448.5
1973-11-09 00:00:00,458.3
1973-11-08 00:00:00,456.1
1973-11-07 00:00:00,446.2
1973-11-06 00:00:00,451.8
1973-11-05 00:00:00,453.9
1973-11-02 00:00:00,466.5
1973-11-01 00:00:00,473.2
1973-10-31 00:00:00,470.7
1973-10-30 00:00:00,468.1
1973-10-29 00:00:00,474.7
1973-10-26 00:00:00,476.9
1973-10-25 00:00:00,464.5
1973-10-24 00:00:00,466.6
1973-10-23 00:00:00,460.4
1973-10-22 00:00:00,454.3
1973-10-19 00:00:00,454.5
1973-10-18 00:00:00,449.8
1973-10-17 00:00:00,446.3
1973-10-16 00:00:00,441.4
1973-10-15 00:00:00,446.3
1973-10-12 00:00:00,445.6
1973-10-11 00:00:00,435.3
1973-10-10 00:00:00,432.1
1973-10-09 00:00:00,436.0
1973-10-08 00:00:00,431.9
1973-10-05 00:00:00,438.1
1973-10-04 00:00:00,441.1
1973-10-03 00:00:00,442.7
1973-10-02 00:00:00,440.8
1973-10-01 00:00:00,436.0
1973-09-28 00:00:00,435.5
1973-09-27 00:00:00,438.8
1973-09-26 00:00:00,434.9
1973-09-25 00:00:00,434.3
1973-09-24 00:00:00,431.0
1973-09-21 00:00:00,432.0
1973-09-20 00:00:00,433.0
1973-09-19 00:00:00,434.9
1973-09-18 00:00:00,433.6
1973-09-17 00:00:00,432.8
1973-09-14 00:00:00,436.6
1973-09-13 00:00:00,441.5
1973-09-12 00:00:00,446.8
1973-09-11 00:00:00,446.1
1973-09-10 00:00:00,446.6
1973-09-07 00:00:00,451.9
1973-09-06 00:00:00,451.7
1973-09-05 00:00:00,452.9
1973-09-04 00:00:00,457.3
1973-09-03 00:00:00,452.0
1973-08-31 00:00:00,448.9
1973-08-30 00:00:00,446.4
1973-08-29 00:00:00,445.9
1973-08-28 00:00:00,448.9
1973-08-27 00:00:00,441.1
1973-08-24 00:00:00,443.5
1973-08-23 00:00:00,447.7
1973-08-22 00:00:00,447.8
1973-08-21 00:00:00,447.4
1973-08-20 00:00:00,451.7
1973-08-17 00:00:00,453.8
1973-08-16 00:00:00,456.2
1973-08-15 00:00:00,452.1
1973-08-14 00:00:00,454.0
1973-08-13 00:00:00,457.8
1973-08-10 00:00:00,460.4
1973-08-09 00:00:00,457.1
1973-08-08 00:00:00,457.5
1973-08-07 00:00:00,449.9
1973-08-06 00:00:00,455.6
1973-08-03 00:00:00,462.9
1973-08-02 00:00:00,452.5
1973-08-01 00:00:00,447.1
1973-07-31 00:00:00,448.9
1973-07-30 00:00:00,442.0
1973-07-27 00:00:00,432.9
1973-07-26 00:00:00,428.6
1973-07-25 00:00:00,442.0
1973-07-24 00:00:00,444.6
1973-07-23 00:00:00,447.7
1973-07-20 00:00:00,451.5
1973-07-19 00:00:00,455.4
1973-07-18 00:00:00,452.9
1973-07-17 00:00:00,458.3
1973-07-16 00:00:00,465.1
1973-07-13 00:00:00,474.1
1973-07-12 00:00:00,468.4
1973-07-11 00:00:00,471.8
1973-07-10 00:00:00,463.9
1973-07-09 00:00:00,457.5
1973-07-06 00:00:00,465.7
1973-07-05 00:00:00,471.1
1973-07-04 00:00:00,470.7
1973-07-03 00:00:00,477.9
1973-07-02 00:00:00,478.1
1973-06-29 00:00:00,474.8
1973-06-28 00:00:00,482.2
1973-06-27 00:00:00,487.7
1973-06-26 00:00:00,489.3
1973-06-25 00:00:00,499.7
1973-06-22 00:00:00,503.3
1973-06-20 00:00:00,502.8
1973-06-19 00:00:00,497.0
1973-06-18 00:00:00,493.4
1973-06-15 00:00:00,485.4
1973-06-14 00:00:00,487.3
1973-06-13 00:00:00,489.5
1973-06-12 00:00:00,486.0
1973-06-08 00:00:00,482.6
1973-06-07 00:00:00,484.7
1973-06-06 00:00:00,486.5
1973-06-05 00:00:00,481.9
1973-06-04 00:00:00,484.9
1973-06-01 00:00:00,477.5
1973-05-30 00:00:00,485.7
1973-05-29 00:00:00,486.0
1973-05-28 00:00:00,496.3
1973-05-25 00:00:00,499.6
1973-05-24 00:00:00,494.4
1973-05-23 00:00:00,492.5
1973-05-22 00:00:00,488.3
1973-05-21 00:00:00,482.7
1973-05-18 00:00:00,490.6
1973-05-17 00:00:00,496.3
1973-05-16 00:00:00,499.1
1973-05-15 00:00:00,493.3
1973-05-14 00:00:00,504.9
1973-05-11 00:00:00,514.4
1973-05-10 00:00:00,514.3
1973-05-09 00:00:00,516.2
1973-05-08 00:00:00,521.4
1973-05-07 00:00:00,514.8
1973-05-04 00:00:00,526.1
1973-05-03 00:00:00,527.7
1973-05-02 00:00:00,532.6
1973-04-30 00:00:00,542.5
1973-04-27 00:00:00,546.0
1973-04-26 00:00:00,543.1
1973-04-25 00:00:00,546.2
1973-04-24 00:00:00,555.0
1973-04-19 00:00:00,560.5
1973-04-18 00:00:00,555.8
1973-04-17 00:00:00,555.0
1973-04-16 00:00:00,561.6
1973-04-13 00:00:00,562.8
1973-04-12 00:00:00,568.2
1973-04-11 00:00:00,566.0
1973-04-10 00:00:00,564.4
1973-04-09 00:00:00,563.0
1973-04-06 00:00:00,567.4
1973-04-05 00:00:00,563.7
1973-04-04 00:00:00,560.8
1973-04-03 00:00:00,568.3
1973-04-02 00:00:00,571.2
1973-03-30 00:00:00,572.5
1973-03-29 00:00:00,574.1
1973-03-28 00:00:00,572.9
1973-03-27 00:00:00,566.4
1973-03-26 00:00:00,574.9
1973-03-23 00:00:00,581.0
1973-03-22 00:00:00,579.1
1973-03-21 00:00:00,575.0
1973-03-20 00:00:00,571.4
1973-03-19 00:00:00,572.6
1973-03-16 00:00:00,569.9
1973-03-15 00:00:00,562.0
1973-03-14 00:00:00,567.0
1973-03-13 00:00:00,558.6
1973-03-12 00:00:00,555.0
1973-03-09 00:00:00,551.2
1973-03-08 00:00:00,550.7
1973-03-07 00:00:00,547.6
1973-03-06 00:00:00,543.2
1973-03-05 00:00:00,542.9
1973-03-02 00:00:00,538.3
1973-03-01 00:00:00,540.3
1973-02-28 00:00:00,543.2
1973-02-27 00:00:00,546.4
1973-02-26 00:00:00,543.7
1973-02-23 00:00:00,542.5
1973-02-22 00:00:00,549.1
1973-02-21 00:00:00,547.3
1973-02-20 00:00:00,543.5
1973-02-19 00:00:00,535.5
1973-02-16 00:00:00,542.7
1973-02-15 00:00:00,539.1
1973-02-14 00:00:00,546.2
1973-02-13 00:00:00,550.6
1973-02-12 00:00:00,543.6
1973-02-09 00:00:00,536.4
1973-02-08 00:00:00,545.5
1973-02-07 00:00:00,544.3
1973-02-06 00:00:00,534.5
1973-02-05 00:00:00,533.8
1973-02-02 00:00:00,549.0
1973-02-01 00:00:00,559.0
1973-01-31 00:00:00,558.1
1973-01-30 00:00:00,558.6
1973-01-29 00:00:00,564.9
1973-01-26 00:00:00,568.6
1973-01-25 00:00:00,573.4
1973-01-24 00:00:00,573.5
1973-01-23 00:00:00,563.9
1973-01-22 00:00:00,573.2
1973-01-19 00:00:00,570.6
1973-01-18 00:00:00,561.8
1973-01-17 00:00:00,555.1
1973-01-16 00:00:00,555.1
1973-01-15 00:00:00,559.6
1973-01-12 00:00:00,558.6
1973-01-11 00:00:00,553.9
1973-01-10 00:00:00,553.6
1973-01-09 00:00:00,555.7
1973-01-08 00:00:00,555.5
1973-01-05 00:00:00,557.4
1973-01-04 00:00:00,556.1
1973-01-03 00:00:00,552.5
1973-01-02 00:00:00,545.4
1972-12-29 00:00:00,536.4
1972-12-28 00:00:00,541.2
1972-12-27 00:00:00,542.9
1972-12-22 00:00:00,541.5
1972-12-21 00:00:00,541.8
1972-12-20 00:00:00,539.0
1972-12-19 00:00:00,531.0
1972-12-18 00:00:00,527.7
1972-12-15 00:00:00,530.4
1972-12-14 00:00:00,532.7
1972-12-13 00:00:00,529.1
1972-12-12 00:00:00,535.4
1972-12-11 00:00:00,539.2
1972-12-08 00:00:00,543.2
1972-12-07 00:00:00,538.5
1972-12-06 00:00:00,533.2
1972-12-05 00:00:00,536.9
1972-12-04 00:00:00,541.5
1972-12-01 00:00:00,545.4
1972-11-30 00:00:00,549.3
1972-11-29 00:00:00,544.3
1972-11-28 00:00:00,550.7
1972-11-27 00:00:00,559.4
1972-11-24 00:00:00,558.1
1972-11-23 00:00:00,552.0
1972-11-21 00:00:00,545.5
1972-11-20 00:00:00,554.2
1972-11-17 00:00:00,562.8
1972-11-16 00:00:00,560.0
1972-11-15 00:00:00,556.3
1972-11-14 00:00:00,560.4
1972-11-13 00:00:00,560.5
1972-11-10 00:00:00,559.6
1972-11-09 00:00:00,555.3
1972-11-08 00:00:00,549.0
1972-11-07 00:00:00,548.3
1972-11-06 00:00:00,548.3
1972-11-03 00:00:00,544.2
1972-11-02 00:00:00,542.6
1972-11-01 00:00:00,545.4
1972-10-31 00:00:00,545.2
1972-10-30 00:00:00,539.2
1972-10-27 00:00:00,539.9
1972-10-26 00:00:00,541.3
1972-10-25 00:00:00,532.2
1972-10-24 00:00:00,532.4
1972-10-23 00:00:00,535.6
1972-10-20 00:00:00,543.2
1972-10-19 00:00:00,540.8
1972-10-18 00:00:00,535.4
1972-10-17 00:00:00,537.8
1972-10-16 00:00:00,540.4
1972-10-13 00:00:00,544.3
1972-10-12 00:00:00,545.6
1972-10-11 00:00:00,548.6
1972-10-10 00:00:00,551.9
1972-10-09 00:00:00,550.9
1972-10-06 00:00:00,555.8
1972-10-05 00:00:00,557.5
1972-10-04 00:00:00,557.6
1972-10-03 00:00:00,552.5
1972-10-02 00:00:00,551.2
1972-09-29 00:00:00,555.0
1972-09-28 00:00:00,559.2
1972-09-27 00:00:00,558.7
1972-09-26 00:00:00,555.0
1972-09-25 00:00:00,553.8
1972-09-22 00:00:00,559.8
1972-09-21 00:00:00,558.4
1972-09-20 00:00:00,550.7
1972-09-19 00:00:00,547.3
1972-09-18 00:00:00,550.7
1972-09-15 00:00:00,560.2
1972-09-14 00:00:00,560.2
1972-09-13 00:00:00,567.3
1972-09-12 00:00:00,572.3
1972-09-11 00:00:00,576.2
1972-09-08 00:00:00,576.6
1972-09-07 00:00:00,575.4
1972-09-06 00:00:00,574.8
1972-09-05 00:00:00,572.6
1972-09-04 00:00:00,576.3
1972-09-01 00:00:00,578.0
1972-08-31 00:00:00,574.6
1972-08-30 00:00:00,574.3
1972-08-29 00:00:00,574.0
1972-08-28 00:00:00,565.6
1972-08-25 00:00:00,567.7
1972-08-24 00:00:00,571.5
1972-08-23 00:00:00,574.3
1972-08-22 00:00:00,578.1
1972-08-21 00:00:00,580.4
1972-08-18 00:00:00,581.5
1972-08-17 00:00:00,578.9
1972-08-16 00:00:00,585.6
1972-08-15 00:00:00,588.8
1972-08-14 00:00:00,593.9
1972-08-11 00:00:00,594.1
1972-08-10 00:00:00,596.9
1972-08-09 00:00:00,596.9
1972-08-08 00:00:00,590.4
1972-08-07 00:00:00,589.6
1972-08-04 00:00:00,588.8
1972-08-03 00:00:00,586.8
1972-08-02 00:00:00,585.5
1972-08-01 00:00:00,587.8
1972-07-31 00:00:00,586.5
1972-07-28 00:00:00,583.9
1972-07-27 00:00:00,579.6
1972-07-26 00:00:00,578.2
1972-07-25 00:00:00,580.9
1972-07-24 00:00:00,575.3
1972-07-21 00:00:00,567.0
1972-07-20 00:00:00,560.6
1972-07-19 00:00:00,553.5
1972-07-18 00:00:00,554.8
1972-07-17 00:00:00,554.5
1972-07-14 00:00:00,549.2
1972-07-13 00:00:00,552.5
1972-07-12 00:00:00,561.0
1972-07-11 00:00:00,556.6
1972-07-10 00:00:00,548.7
1972-07-07 00:00:00,548.8
1972-07-06 00:00:00,546.8
1972-07-05 00:00:00,541.4
1972-07-04 00:00:00,546.4
1972-07-03 00:00:00,557.3
1972-06-30 00:00:00,549.3
1972-06-29 00:00:00,533.5
1972-06-28 00:00:00,539.7
1972-06-27 00:00:00,535.6
1972-06-26 00:00:00,533.2
1972-06-23 00:00:00,544.1
1972-06-22 00:00:00,552.3
1972-06-21 00:00:00,557.1
1972-06-20 00:00:00,561.9
1972-06-19 00:00:00,568.0
1972-06-16 00:00:00,564.5
1972-06-15 00:00:00,563.6
1972-06-14 00:00:00,554.8
1972-06-13 00:00:00,559.5
1972-06-12 00:00:00,562.9
1972-06-09 00:00:00,569.3
1972-06-08 00:00:00,570.1
1972-06-07 00:00:00,574.7
1972-06-06 00:00:00,571.2
1972-06-05 00:00:00,569.7
1972-06-02 00:00:00,564.7
1972-05-31 00:00:00,562.5
1972-05-30 00:00:00,562.7
1972-05-29 00:00:00,562.9
1972-05-26 00:00:00,566.6
1972-05-25 00:00:00,566.4
1972-05-24 00:00:00,574.7
1972-05-23 00:00:00,576.9
1972-05-19 00:00:00,574.6
1972-05-18 00:00:00,575.1
1972-05-17 00:00:00,586.5
1972-05-16 00:00:00,581.8
1972-05-15 00:00:00,583.7
1972-05-12 00:00:00,577.27
1972-05-11 00:00:00,575.3
1972-05-10 00:00:00,569.7
1972-05-09 00:00:00,565.1
1972-05-08 00:00:00,558.6
1972-05-05 00:00:00,560.0
1972-05-04 00:00:00,559.3
1972-05-03 00:00:00,552.9
1972-05-02 00:00:00,544.8
1972-04-28 00:00:00,548.5
1972-04-27 00:00:00,547.4
1972-04-26 00:00:00,539.1
1972-04-25 00:00:00,536.5
1972-04-24 00:00:00,546.4
1972-04-21 00:00:00,552.3
1972-04-20 00:00:00,552.9
1972-04-19 00:00:00,553.2
1972-04-18 00:00:00,547.1
1972-04-17 00:00:00,558.0
1972-04-14 00:00:00,559.2
1972-04-13 00:00:00,563.1
1972-04-12 00:00:00,558.3
1972-04-11 00:00:00,552.1
1972-04-10 00:00:00,555.2
1972-04-07 00:00:00,546.5
1972-04-06 00:00:00,548.6
1972-04-05 00:00:00,553.8
1972-04-04 00:00:00,561.8
1972-03-30 00:00:00,560.4
1972-03-29 00:00:00,556.3
1972-03-28 00:00:00,551.6
1972-03-27 00:00:00,546.7
1972-03-24 00:00:00,548.5
1972-03-23 00:00:00,546.0
1972-03-22 00:00:00,538.3
1972-03-21 00:00:00,545.0
1972-03-20 00:00:00,541.7
1972-03-17 00:00:00,536.3
1972-03-16 00:00:00,537.3
1972-03-15 00:00:00,534.8
1972-03-14 00:00:00,526.6
1972-03-13 00:00:00,520.0
1972-03-10 00:00:00,523.7
1972-03-09 00:00:00,525.3
1972-03-08 00:00:00,515.7
1972-03-07 00:00:00,517.8
1972-03-06 00:00:00,528.6
1972-03-03 00:00:00,533.5
1972-03-02 00:00:00,527.8
1972-03-01 00:00:00,541.5
1972-02-29 00:00:00,544.0
1972-02-28 00:00:00,537.5
1972-02-25 00:00:00,535.8
1972-02-24 00:00:00,532.1
1972-02-23 00:00:00,525.6
1972-02-22 00:00:00,523.3
1972-02-21 00:00:00,528.5
1972-02-18 00:00:00,527.6
1972-02-17 00:00:00,522.8
1972-02-16 00:00:00,531.4
1972-02-15 00:00:00,524.5
1972-02-14 00:00:00,523.7
1972-02-11 00:00:00,519.0
1972-02-10 00:00:00,513.4
1972-02-09 00:00:00,508.4
1972-02-08 00:00:00,506.6
1972-02-07 00:00:00,509.3
1972-02-04 00:00:00,506.9
1972-02-03 00:00:00,509.9
1972-02-02 00:00:00,508.9
1972-02-01 00:00:00,504.4
1972-01-31 00:00:00,503.8
1972-01-28 00:00:00,500.6
1972-01-27 00:00:00,498.3
1972-01-26 00:00:00,498.3
1972-01-25 00:00:00,495.8
1972-01-24 00:00:00,495.4
1972-01-21 00:00:00,495.3
1972-01-20 00:00:00,490.1
1972-01-19 00:00:00,489.3
1972-01-18 00:00:00,486.4
1972-01-17 00:00:00,478.2
1972-01-14 00:00:00,476.8
1972-01-13 00:00:00,476.4
1972-01-12 00:00:00,476.8
1972-01-11 00:00:00,474.0
1972-01-10 00:00:00,472.1
1972-01-07 00:00:00,476.8
1972-01-06 00:00:00,482.8
1972-01-05 00:00:00,483.5
1972-01-04 00:00:00,484.9
1972-01-03 00:00:00,471.2
1971-12-31 00:00:00,473.5
1971-12-30 00:00:00,474.2
1971-12-29 00:00:00,472.2
1971-12-28 00:00:00,468.9
1971-12-27 00:00:00,473.1
1971-12-23 00:00:00,472.8
1971-12-22 00:00:00,472.8
1971-12-21 00:00:00,474.4
1971-12-20 00:00:00,470.6
1971-12-17 00:00:00,460.3
1971-12-16 00:00:00,461.0
1971-12-15 00:00:00,456.2
1971-12-14 00:00:00,459.4
1971-12-13 00:00:00,461.0
1971-12-10 00:00:00,458.3
1971-12-09 00:00:00,456.1
1971-12-08 00:00:00,454.0
1971-12-07 00:00:00,444.9
1971-12-06 00:00:00,447.7
1971-12-03 00:00:00,455.3
1971-12-02 00:00:00,460.5
1971-12-01 00:00:00,454.9
1971-11-30 00:00:00,447.5
1971-11-29 00:00:00,450.4
1971-11-26 00:00:00,440.7
1971-11-25 00:00:00,434.5
1971-11-24 00:00:00,431.2
1971-11-23 00:00:00,431.2
1971-11-22 00:00:00,427.4
1971-11-19 00:00:00,428.7
1971-11-18 00:00:00,433.2
1971-11-16 00:00:00,427.8
1971-11-15 00:00:00,430.2
1971-11-12 00:00:00,435.6
1971-11-11 00:00:00,441.4
1971-11-10 00:00:00,435.0
1971-11-09 00:00:00,431.7
1971-11-08 00:00:00,425.8
1971-11-05 00:00:00,423.8
1971-11-04 00:00:00,428.9
1971-11-03 00:00:00,429.3
1971-11-02 00:00:00,426.1
1971-11-01 00:00:00,436.8
1971-10-29 00:00:00,441.6
1971-10-28 00:00:00,437.6
1971-10-27 00:00:00,440.4
1971-10-26 00:00:00,446.9
1971-10-25 00:00:00,451.8
1971-10-22 00:00:00,454.1
1971-10-21 00:00:00,457.0
1971-10-20 00:00:00,455.3
1971-10-19 00:00:00,458.4
1971-10-18 00:00:00,463.8
1971-10-15 00:00:00,467.5
1971-10-14 00:00:00,469.1
1971-10-13 00:00:00,473.4
1971-10-12 00:00:00,474.3
1971-10-11 00:00:00,468.1
1971-10-08 00:00:00,471.0
1971-10-07 00:00:00,468.9
1971-10-06 00:00:00,469.3
1971-10-05 00:00:00,471.5
1971-10-04 00:00:00,477.2
1971-10-01 00:00:00,485.1
1971-09-30 00:00:00,480.0
1971-09-29 00:00:00,476.7
1971-09-28 00:00:00,472.9
1971-09-27 00:00:00,471.5
1971-09-24 00:00:00,461.8
1971-09-23 00:00:00,460.2
1971-09-22 00:00:00,455.4
1971-09-21 00:00:00,456.1
1971-09-20 00:00:00,460.5
1971-09-17 00:00:00,466.6
1971-09-16 00:00:00,467.5
1971-09-15 00:00:00,469.1
1971-09-14 00:00:00,469.3
1971-09-13 00:00:00,471.2
1971-09-10 00:00:00,472.8
1971-09-09 00:00:00,478.4
1971-09-08 00:00:00,487.1
1971-09-07 00:00:00,490.9
1971-09-06 00:00:00,491.2
1971-09-03 00:00:00,495.8
1971-09-02 00:00:00,497.2
1971-09-01 00:00:00,497.0
1971-08-31 00:00:00,499.8
1971-08-30 00:00:00,500.5
1971-08-27 00:00:00,504.1
1971-08-26 00:00:00,506.2
1971-08-25 00:00:00,508.4
1971-08-24 00:00:00,511.5
1971-08-23 00:00:00,509.1
1971-08-20 00:00:00,506.3
1971-08-19 00:00:00,505.8
1971-08-18 00:00:00,503.5
1971-08-17 00:00:00,497.3
1971-08-16 00:00:00,506.1
1971-08-13 00:00:00,514.2
1971-08-12 00:00:00,517.1
1971-08-11 00:00:00,516.5
1971-08-10 00:00:00,516.8
1971-08-09 00:00:00,522.3
1971-08-06 00:00:00,525.0
1971-08-05 00:00:00,522.3
1971-08-04 00:00:00,526.4
1971-08-03 00:00:00,524.7
