指标名称,富时100指数：收盘价（日）
指标编码,GM0000000325
1993-01-11 00:00:00,2773.4
1993-01-08 00:00:00,2799.2
1993-01-07 00:00:00,2816.5
1993-01-06 00:00:00,2826.0
1993-01-05 00:00:00,2833.6
1993-01-04 00:00:00,2861.5
1992-12-31 00:00:00,2846.5
1992-12-30 00:00:00,2832.5
1992-12-29 00:00:00,2847.8
1992-12-24 00:00:00,2827.5
1992-12-23 00:00:00,2827.4
1992-12-22 00:00:00,2842.0
1992-12-21 00:00:00,2807.7
1992-12-18 00:00:00,2789.7
1992-12-17 00:00:00,2740.3
1992-12-16 00:00:00,2732.8
1992-12-15 00:00:00,2717.9
1992-12-14 00:00:00,2721.8
1992-12-11 00:00:00,2716.2
1992-12-10 00:00:00,2726.5
1992-12-09 00:00:00,2750.7
1992-12-08 00:00:00,2769.8
1992-12-07 00:00:00,2754.5
1992-12-04 00:00:00,2759.4
1992-12-03 00:00:00,2771.0
1992-12-02 00:00:00,2764.1
1992-12-01 00:00:00,2792.0
1992-11-30 00:00:00,2778.8
1992-11-27 00:00:00,2760.1
1992-11-26 00:00:00,2741.8
1992-11-25 00:00:00,2709.6
1992-11-24 00:00:00,2727.1
1992-11-23 00:00:00,2722.9
1992-11-20 00:00:00,2732.4
1992-11-19 00:00:00,2706.2
1992-11-18 00:00:00,2704.0
1992-11-17 00:00:00,2679.2
1992-11-16 00:00:00,2679.6
1992-11-13 00:00:00,2697.5
1992-11-12 00:00:00,2726.4
1992-11-11 00:00:00,2696.8
1992-11-10 00:00:00,2714.6
1992-11-09 00:00:00,2695.4
1992-11-06 00:00:00,2702.7
1992-11-05 00:00:00,2711.1
1992-11-04 00:00:00,2691.7
1992-11-03 00:00:00,2705.6
1992-11-02 00:00:00,2687.8
1992-10-30 00:00:00,2658.3
1992-10-29 00:00:00,2642.3
1992-10-28 00:00:00,2650.4
1992-10-27 00:00:00,2669.8
1992-10-26 00:00:00,2661.6
1992-10-23 00:00:00,2669.7
1992-10-22 00:00:00,2658.1
1992-10-21 00:00:00,2645.7
1992-10-20 00:00:00,2617.0
1992-10-19 00:00:00,2562.2
1992-10-16 00:00:00,2563.9
1992-10-15 00:00:00,2546.6
1992-10-14 00:00:00,2574.7
1992-10-13 00:00:00,2584.7
1992-10-12 00:00:00,2557.2
1992-10-09 00:00:00,2541.2
1992-10-08 00:00:00,2538.8
1992-10-07 00:00:00,2517.1
1992-10-06 00:00:00,2488.4
1992-10-05 00:00:00,2446.3
1992-10-02 00:00:00,2549.7
1992-10-01 00:00:00,2572.3
1992-09-30 00:00:00,2553.0
1992-09-29 00:00:00,2565.5
1992-09-28 00:00:00,2560.0
1992-09-25 00:00:00,2601.0
1992-09-24 00:00:00,2621.2
1992-09-23 00:00:00,2580.5
1992-09-22 00:00:00,2586.0
1992-09-21 00:00:00,2560.1
1992-09-18 00:00:00,2567.0
1992-09-17 00:00:00,2483.9
1992-09-16 00:00:00,2378.3
1992-09-15 00:00:00,2370.0
1992-09-14 00:00:00,2422.1
1992-09-11 00:00:00,2370.9
1992-09-10 00:00:00,2340.6
1992-09-09 00:00:00,2327.5
1992-09-08 00:00:00,2337.7
1992-09-07 00:00:00,2372.2
1992-09-04 00:00:00,2362.2
1992-09-03 00:00:00,2381.9
1992-09-02 00:00:00,2313.0
1992-09-01 00:00:00,2298.4
1992-08-28 00:00:00,2312.6
1992-08-27 00:00:00,2311.6
1992-08-26 00:00:00,2285.0
1992-08-25 00:00:00,2281.0
1992-08-24 00:00:00,2311.1
1992-08-21 00:00:00,2365.7
1992-08-20 00:00:00,2359.4
1992-08-19 00:00:00,2363.5
1992-08-18 00:00:00,2354.7
1992-08-17 00:00:00,2376.1
1992-08-14 00:00:00,2356.8
1992-08-13 00:00:00,2318.0
1992-08-12 00:00:00,2303.1
1992-08-11 00:00:00,2309.6
1992-08-10 00:00:00,2325.7
1992-08-07 00:00:00,2350.1
1992-08-06 00:00:00,2377.6
1992-08-05 00:00:00,2392.8
1992-08-04 00:00:00,2407.5
1992-08-03 00:00:00,2420.2
1992-07-31 00:00:00,2399.6
1992-07-30 00:00:00,2411.6
1992-07-29 00:00:00,2423.3
1992-07-28 00:00:00,2373.4
1992-07-27 00:00:00,2348.0
1992-07-24 00:00:00,2377.2
1992-07-23 00:00:00,2399.5
1992-07-22 00:00:00,2387.9
1992-07-21 00:00:00,2415.6
1992-07-20 00:00:00,2403.7
1992-07-17 00:00:00,2431.9
1992-07-16 00:00:00,2483.4
1992-07-15 00:00:00,2486.4
1992-07-14 00:00:00,2484.0
1992-07-13 00:00:00,2478.3
1992-07-10 00:00:00,2490.8
1992-07-09 00:00:00,2497.9
1992-07-08 00:00:00,2472.6
1992-07-07 00:00:00,2493.7
1992-07-06 00:00:00,2469.0
1992-07-03 00:00:00,2497.1
1992-07-02 00:00:00,2476.1
1992-07-01 00:00:00,2493.9
1992-06-30 00:00:00,2521.2
1992-06-29 00:00:00,2515.8
1992-06-26 00:00:00,2534.1
1992-06-25 00:00:00,2557.3
1992-06-24 00:00:00,2532.6
1992-06-23 00:00:00,2560.6
1992-06-22 00:00:00,2550.3
1992-06-19 00:00:00,2584.8
1992-06-18 00:00:00,2562.7
1992-06-17 00:00:00,2598.4
1992-06-16 00:00:00,2616.3
1992-06-15 00:00:00,2593.6
1992-06-12 00:00:00,2603.7
1992-06-11 00:00:00,2614.1
1992-06-10 00:00:00,2636.1
1992-06-09 00:00:00,2635.4
1992-06-08 00:00:00,2645.8
1992-06-05 00:00:00,2668.5
1992-06-04 00:00:00,2681.9
1992-06-03 00:00:00,2680.9
1992-06-02 00:00:00,2705.9
1992-06-01 00:00:00,2697.6
1992-05-29 00:00:00,2707.6
1992-05-28 00:00:00,2694.2
1992-05-27 00:00:00,2698.6
1992-05-26 00:00:00,2704.6
1992-05-22 00:00:00,2715.0
1992-05-21 00:00:00,2702.0
1992-05-20 00:00:00,2711.9
1992-05-19 00:00:00,2700.6
1992-05-18 00:00:00,2703.6
1992-05-15 00:00:00,2682.6
1992-05-14 00:00:00,2694.7
1992-05-13 00:00:00,2720.5
1992-05-12 00:00:00,2722.4
1992-05-11 00:00:00,2737.8
1992-05-08 00:00:00,2725.7
1992-05-07 00:00:00,2701.9
1992-05-06 00:00:00,2698.7
1992-05-05 00:00:00,2662.2
1992-05-01 00:00:00,2659.8
1992-04-30 00:00:00,2654.1
1992-04-29 00:00:00,2664.9
1992-04-28 00:00:00,2651.0
1992-04-27 00:00:00,2658.2
1992-04-24 00:00:00,2643.0
1992-04-23 00:00:00,2609.8
1992-04-22 00:00:00,2607.8
1992-04-21 00:00:00,2625.8
1992-04-16 00:00:00,2638.6
1992-04-15 00:00:00,2640.2
1992-04-14 00:00:00,2600.5
1992-04-13 00:00:00,2591.0
1992-04-10 00:00:00,2572.6
1992-04-09 00:00:00,2436.4
1992-04-08 00:00:00,2393.2
1992-04-07 00:00:00,2404.2
1992-04-06 00:00:00,2400.9
1992-04-03 00:00:00,2382.7
1992-04-02 00:00:00,2405.4
1992-04-01 00:00:00,2408.6
1992-03-31 00:00:00,2440.1
1992-03-30 00:00:00,2452.9
1992-03-27 00:00:00,2447.9
1992-03-26 00:00:00,2472.2
1992-03-25 00:00:00,2464.9
1992-03-24 00:00:00,2458.7
1992-03-23 00:00:00,2441.0
1992-03-20 00:00:00,2456.6
1992-03-19 00:00:00,2467.6
1992-03-18 00:00:00,2464.7
1992-03-17 00:00:00,2491.2
1992-03-16 00:00:00,2470.7
1992-03-13 00:00:00,2476.0
1992-03-12 00:00:00,2493.3
1992-03-11 00:00:00,2522.4
1992-03-10 00:00:00,2574.8
1992-03-09 00:00:00,2550.7
1992-03-06 00:00:00,2533.1
1992-03-05 00:00:00,2538.3
1992-03-04 00:00:00,2558.4
1992-03-03 00:00:00,2565.4
1992-03-02 00:00:00,2554.3
1992-02-28 00:00:00,2562.1
1992-02-27 00:00:00,2562.0
1992-02-26 00:00:00,2565.0
1992-02-25 00:00:00,2546.8
1992-02-24 00:00:00,2559.7
1992-02-21 00:00:00,2542.3
1992-02-20 00:00:00,2543.4
1992-02-19 00:00:00,2536.7
1992-02-18 00:00:00,2555.9
1992-02-17 00:00:00,2541.0
1992-02-14 00:00:00,2513.9
1992-02-13 00:00:00,2522.6
1992-02-12 00:00:00,2523.7
1992-02-11 00:00:00,2537.1
1992-02-10 00:00:00,2538.4
1992-02-07 00:00:00,2517.2
1992-02-06 00:00:00,2534.3
1992-02-05 00:00:00,2547.1
1992-02-04 00:00:00,2556.8
1992-02-03 00:00:00,2560.2
1992-01-31 00:00:00,2571.2
1992-01-30 00:00:00,2550.8
1992-01-29 00:00:00,2540.7
1992-01-28 00:00:00,2552.0
1992-01-27 00:00:00,2539.9
1992-01-24 00:00:00,2510.4
1992-01-23 00:00:00,2525.3
1992-01-22 00:00:00,2522.0
1992-01-21 00:00:00,2543.4
1992-01-20 00:00:00,2544.9
1992-01-17 00:00:00,2536.7
1992-01-16 00:00:00,2541.6
1992-01-15 00:00:00,2537.1
1992-01-14 00:00:00,2516.3
1992-01-13 00:00:00,2490.1
1992-01-10 00:00:00,2477.9
1992-01-09 00:00:00,2497.9
1992-01-08 00:00:00,2467.1
1992-01-07 00:00:00,2483.0
1992-01-06 00:00:00,2493.2
1992-01-03 00:00:00,2504.1
1992-01-02 00:00:00,2492.8
1991-12-31 00:00:00,2493.1
1991-12-30 00:00:00,2420.0
1991-12-27 00:00:00,2418.7
1991-12-24 00:00:00,2384.4
1991-12-23 00:00:00,2345.4
1991-12-20 00:00:00,2358.1
1991-12-19 00:00:00,2391.6
1991-12-18 00:00:00,2413.6
1991-12-17 00:00:00,2432.9
1991-12-16 00:00:00,2440.7
1991-12-13 00:00:00,2451.6
1991-12-12 00:00:00,2423.3
1991-12-11 00:00:00,2380.2
1991-12-10 00:00:00,2392.0
1991-12-09 00:00:00,2409.6
1991-12-06 00:00:00,2388.7
1991-12-05 00:00:00,2407.0
1991-12-04 00:00:00,2423.8
1991-12-03 00:00:00,2420.2
1991-12-02 00:00:00,2414.9
1991-11-29 00:00:00,2420.2
1991-11-28 00:00:00,2428.6
1991-11-27 00:00:00,2447.5
1991-11-26 00:00:00,2471.5
1991-11-25 00:00:00,2456.2
1991-11-22 00:00:00,2446.3
1991-11-21 00:00:00,2463.5
1991-11-20 00:00:00,2472.6
1991-11-19 00:00:00,2463.1
1991-11-18 00:00:00,2502.9
1991-11-15 00:00:00,2546.5
1991-11-14 00:00:00,2561.6
1991-11-13 00:00:00,2546.5
1991-11-12 00:00:00,2575.5
1991-11-11 00:00:00,2554.9
1991-11-08 00:00:00,2559.0
1991-11-07 00:00:00,2538.0
1991-11-06 00:00:00,2534.2
1991-11-05 00:00:00,2540.9
1991-11-04 00:00:00,2527.8
1991-11-01 00:00:00,2549.5
1991-10-31 00:00:00,2566.0
1991-10-30 00:00:00,2577.1
1991-10-29 00:00:00,2553.3
1991-10-28 00:00:00,2558.5
1991-10-25 00:00:00,2514.7
1991-10-24 00:00:00,2528.3
1991-10-23 00:00:00,2561.1
1991-10-22 00:00:00,2559.5
1991-10-21 00:00:00,2575.7
1991-10-18 00:00:00,2601.1
1991-10-17 00:00:00,2588.7
1991-10-16 00:00:00,2579.0
1991-10-15 00:00:00,2576.7
1991-10-14 00:00:00,2574.5
1991-10-11 00:00:00,2555.0
1991-10-10 00:00:00,2570.8
1991-10-09 00:00:00,2584.1
1991-10-08 00:00:00,2599.5
1991-10-07 00:00:00,2596.2
1991-10-04 00:00:00,2624.6
1991-10-03 00:00:00,2625.6
1991-10-02 00:00:00,2644.2
1991-10-01 00:00:00,2645.6
1991-09-30 00:00:00,2621.7
1991-09-27 00:00:00,2599.0
1991-09-26 00:00:00,2595.6
1991-09-25 00:00:00,2597.8
1991-09-24 00:00:00,2576.6
1991-09-23 00:00:00,2579.5
1991-09-20 00:00:00,2600.3
1991-09-19 00:00:00,2588.7
1991-09-18 00:00:00,2583.6
1991-09-17 00:00:00,2594.4
1991-09-16 00:00:00,2606.0
1991-09-13 00:00:00,2625.8
1991-09-12 00:00:00,2641.9
1991-09-11 00:00:00,2626.6
1991-09-10 00:00:00,2630.8
1991-09-09 00:00:00,2653.2
1991-09-06 00:00:00,2667.4
1991-09-05 00:00:00,2663.3
1991-09-04 00:00:00,2664.6
1991-09-03 00:00:00,2669.0
1991-09-02 00:00:00,2679.6
1991-08-30 00:00:00,2645.7
1991-08-29 00:00:00,2638.2
1991-08-28 00:00:00,2624.2
1991-08-27 00:00:00,2619.8
1991-08-23 00:00:00,2640.7
1991-08-22 00:00:00,2623.0
1991-08-21 00:00:00,2601.9
1991-08-20 00:00:00,2554.5
1991-08-19 00:00:00,2540.5
1991-08-16 00:00:00,2621.0
1991-08-15 00:00:00,2617.2
1991-08-14 00:00:00,2608.8
1991-08-13 00:00:00,2584.9
1991-08-12 00:00:00,2569.4
1991-08-09 00:00:00,2570.6
1991-08-08 00:00:00,2600.6
1991-08-07 00:00:00,2597.4
1991-08-06 00:00:00,2573.3
1991-08-05 00:00:00,2585.4
1991-08-02 00:00:00,2601.6
1991-08-01 00:00:00,2591.7
1991-07-31 00:00:00,2588.7
1991-07-30 00:00:00,2595.6
1991-07-29 00:00:00,2595.0
1991-07-26 00:00:00,2589.5
1991-07-25 00:00:00,2579.6
1991-07-24 00:00:00,2580.7
1991-07-23 00:00:00,2587.9
1991-07-22 00:00:00,2558.5
1991-07-19 00:00:00,2541.5
1991-07-18 00:00:00,2547.3
1991-07-17 00:00:00,2561.0
1991-07-16 00:00:00,2557.0
1991-07-15 00:00:00,2532.5
1991-07-12 00:00:00,2497.4
1991-07-11 00:00:00,2510.5
1991-07-10 00:00:00,2508.4
1991-07-09 00:00:00,2487.9
1991-07-08 00:00:00,2466.9
1991-07-05 00:00:00,2484.9
1991-07-04 00:00:00,2470.4
1991-07-03 00:00:00,2448.1
1991-07-02 00:00:00,2460.2
1991-07-01 00:00:00,2443.6
1991-06-28 00:00:00,2414.7
1991-06-27 00:00:00,2452.5
1991-06-26 00:00:00,2437.3
1991-06-25 00:00:00,2461.1
1991-06-24 00:00:00,2458.3
1991-06-21 00:00:00,2487.3
1991-06-20 00:00:00,2479.9
1991-06-19 00:00:00,2484.9
1991-06-18 00:00:00,2516.0
1991-06-17 00:00:00,2524.1
1991-06-14 00:00:00,2522.2
1991-06-13 00:00:00,2514.6
1991-06-12 00:00:00,2520.2
1991-06-11 00:00:00,2542.6
1991-06-10 00:00:00,2511.9
1991-06-07 00:00:00,2506.2
1991-06-06 00:00:00,2525.3
1991-06-05 00:00:00,2521.5
1991-06-04 00:00:00,2506.0
1991-06-03 00:00:00,2515.8
1991-05-31 00:00:00,2499.5
1991-05-30 00:00:00,2491.2
1991-05-29 00:00:00,2492.9
1991-05-28 00:00:00,2479.7
1991-05-24 00:00:00,2471.1
1991-05-23 00:00:00,2482.8
1991-05-22 00:00:00,2465.9
1991-05-21 00:00:00,2482.7
1991-05-20 00:00:00,2466.6
1991-05-17 00:00:00,2454.0
1991-05-16 00:00:00,2471.9
1991-05-15 00:00:00,2459.2
1991-05-14 00:00:00,2462.2
1991-05-13 00:00:00,2486.6
1991-05-10 00:00:00,2524.3
1991-05-09 00:00:00,2541.9
1991-05-08 00:00:00,2523.4
1991-05-07 00:00:00,2540.5
1991-05-03 00:00:00,2522.7
1991-05-02 00:00:00,2530.6
1991-05-01 00:00:00,2508.5
1991-04-30 00:00:00,2486.3
1991-04-29 00:00:00,2498.3
1991-04-26 00:00:00,2471.0
1991-04-25 00:00:00,2482.1
1991-04-24 00:00:00,2488.5
1991-04-23 00:00:00,2503.8
1991-04-22 00:00:00,2490.9
1991-04-19 00:00:00,2519.8
1991-04-18 00:00:00,2538.4
1991-04-17 00:00:00,2545.0
1991-04-16 00:00:00,2519.5
1991-04-15 00:00:00,2542.7
1991-04-12 00:00:00,2526.1
1991-04-11 00:00:00,2531.4
1991-04-10 00:00:00,2518.8
1991-04-09 00:00:00,2527.2
1991-04-08 00:00:00,2530.0
1991-04-05 00:00:00,2545.4
1991-04-04 00:00:00,2524.4
1991-04-03 00:00:00,2519.1
1991-04-02 00:00:00,2488.3
1991-03-28 00:00:00,2456.6
1991-03-27 00:00:00,2464.6
1991-03-26 00:00:00,2437.6
1991-03-25 00:00:00,2432.0
1991-03-22 00:00:00,2440.4
1991-03-21 00:00:00,2474.8
1991-03-20 00:00:00,2441.2
1991-03-19 00:00:00,2458.9
1991-03-18 00:00:00,2490.6
1991-03-15 00:00:00,2494.2
1991-03-14 00:00:00,2500.6
1991-03-13 00:00:00,2448.2
1991-03-12 00:00:00,2454.4
1991-03-11 00:00:00,2459.2
1991-03-08 00:00:00,2455.0
1991-03-07 00:00:00,2437.7
1991-03-06 00:00:00,2459.9
1991-03-05 00:00:00,2420.1
1991-03-04 00:00:00,2382.9
1991-03-01 00:00:00,2386.9
1991-02-28 00:00:00,2380.8
1991-02-27 00:00:00,2348.1
1991-02-26 00:00:00,2322.2
1991-02-25 00:00:00,2335.4
1991-02-22 00:00:00,2314.2
1991-02-21 00:00:00,2312.4
1991-02-20 00:00:00,2296.8
1991-02-19 00:00:00,2312.4
1991-02-18 00:00:00,2318.3
1991-02-15 00:00:00,2296.9
1991-02-14 00:00:00,2294.4
1991-02-13 00:00:00,2267.8
1991-02-12 00:00:00,2264.5
1991-02-11 00:00:00,2278.9
1991-02-08 00:00:00,2245.0
1991-02-07 00:00:00,2243.7
1991-02-06 00:00:00,2194.8
1991-02-05 00:00:00,2201.9
1991-02-04 00:00:00,2172.4
1991-02-01 00:00:00,2165.8
1991-01-31 00:00:00,2170.1
1991-01-30 00:00:00,2152.6
1991-01-29 00:00:00,2113.8
1991-01-28 00:00:00,2118.0
1991-01-25 00:00:00,2103.0
1991-01-24 00:00:00,2099.5
1991-01-23 00:00:00,2080.5
1991-01-22 00:00:00,2081.6
1991-01-21 00:00:00,2084.0
1991-01-18 00:00:00,2102.7
1991-01-17 00:00:00,2104.6
1991-01-16 00:00:00,2054.9
1991-01-15 00:00:00,2071.1
1991-01-14 00:00:00,2080.8
1991-01-11 00:00:00,2105.8
1991-01-10 00:00:00,2108.7
1991-01-09 00:00:00,2128.9
1991-01-08 00:00:00,2099.9
1991-01-07 00:00:00,2113.4
1991-01-04 00:00:00,2126.1
1991-01-03 00:00:00,2117.8
1991-01-02 00:00:00,2128.3
1990-12-31 00:00:00,2143.4
1990-12-28 00:00:00,2160.4
1990-12-27 00:00:00,2167.8
1990-12-24 00:00:00,2156.5
1990-12-21 00:00:00,2164.5
1990-12-20 00:00:00,2158.8
1990-12-19 00:00:00,2178.7
1990-12-18 00:00:00,2161.8
1990-12-17 00:00:00,2157.8
1990-12-14 00:00:00,2168.4
1990-12-13 00:00:00,2172.2
1990-12-12 00:00:00,2156.9
1990-12-11 00:00:00,2166.1
1990-12-10 00:00:00,2182.5
1990-12-07 00:00:00,2183.3
1990-12-06 00:00:00,2177.5
1990-12-05 00:00:00,2152.6
1990-12-04 00:00:00,2146.4
1990-12-03 00:00:00,2162.7
1990-11-30 00:00:00,2149.3
1990-11-29 00:00:00,2135.7
1990-11-28 00:00:00,2144.3
1990-11-27 00:00:00,2159.5
1990-11-26 00:00:00,2151.9
1990-11-23 00:00:00,2170.5
1990-11-22 00:00:00,2127.9
1990-11-21 00:00:00,2126.3
1990-11-20 00:00:00,2115.2
1990-11-19 00:00:00,2095.9
1990-11-16 00:00:00,2068.1
1990-11-15 00:00:00,2060.0
1990-11-14 00:00:00,2046.0
1990-11-13 00:00:00,2056.0
1990-11-12 00:00:00,2051.9
1990-11-09 00:00:00,2040.6
1990-11-08 00:00:00,2036.2
1990-11-07 00:00:00,2059.1
1990-11-06 00:00:00,2070.3
1990-11-05 00:00:00,2050.1
1990-11-02 00:00:00,2030.4
1990-11-01 00:00:00,2028.0
1990-10-31 00:00:00,2050.3
1990-10-30 00:00:00,2050.4
1990-10-29 00:00:00,2033.9
1990-10-26 00:00:00,2062.1
1990-10-25 00:00:00,2063.2
1990-10-24 00:00:00,2088.7
1990-10-23 00:00:00,2110.5
1990-10-22 00:00:00,2127.0
1990-10-19 00:00:00,2102.0
1990-10-18 00:00:00,2089.0
1990-10-17 00:00:00,2082.6
1990-10-16 00:00:00,2068.0
1990-10-15 00:00:00,2083.6
1990-10-12 00:00:00,2101.9
1990-10-11 00:00:00,2100.4
1990-10-10 00:00:00,2102.2
1990-10-09 00:00:00,2121.8
1990-10-08 00:00:00,2201.6
1990-10-05 00:00:00,2144.2
1990-10-04 00:00:00,2070.5
1990-10-03 00:00:00,2087.0
1990-10-02 00:00:00,2058.5
1990-10-01 00:00:00,2030.9
1990-09-28 00:00:00,1990.3
1990-09-27 00:00:00,2009.0
1990-09-26 00:00:00,2000.0
1990-09-25 00:00:00,1999.3
1990-09-24 00:00:00,1990.3
1990-09-21 00:00:00,2025.4
1990-09-20 00:00:00,2016.9
1990-09-19 00:00:00,2065.8
1990-09-18 00:00:00,2064.0
1990-09-17 00:00:00,2094.2
1990-09-14 00:00:00,2093.8
1990-09-13 00:00:00,2127.1
1990-09-12 00:00:00,2142.3
1990-09-11 00:00:00,2144.3
1990-09-10 00:00:00,2147.0
1990-09-07 00:00:00,2123.0
1990-09-06 00:00:00,2120.9
1990-09-05 00:00:00,2152.0
1990-09-04 00:00:00,2147.9
1990-09-03 00:00:00,2166.7
1990-08-31 00:00:00,2162.8
1990-08-30 00:00:00,2153.6
1990-08-29 00:00:00,2125.7
1990-08-28 00:00:00,2126.1
1990-08-24 00:00:00,2086.4
1990-08-23 00:00:00,2075.1
1990-08-22 00:00:00,2104.9
1990-08-21 00:00:00,2107.8
1990-08-20 00:00:00,2156.6
1990-08-17 00:00:00,2177.1
1990-08-16 00:00:00,2222.2
1990-08-15 00:00:00,2239.3
1990-08-14 00:00:00,2234.0
1990-08-13 00:00:00,2219.6
1990-08-10 00:00:00,2233.8
1990-08-09 00:00:00,2244.6
1990-08-08 00:00:00,2237.5
1990-08-07 00:00:00,2235.8
1990-08-06 00:00:00,2220.1
1990-08-03 00:00:00,2284.6
1990-08-02 00:00:00,2304.7
1990-08-01 00:00:00,2339.1
1990-07-31 00:00:00,2326.2
1990-07-30 00:00:00,2316.5
1990-07-27 00:00:00,2330.1
1990-07-26 00:00:00,2344.1
1990-07-25 00:00:00,2364.7
1990-07-24 00:00:00,2360.9
1990-07-23 00:00:00,2359.7
1990-07-20 00:00:00,2400.0
1990-07-19 00:00:00,2387.3
1990-07-18 00:00:00,2402.0
1990-07-17 00:00:00,2415.0
1990-07-16 00:00:00,2406.5
1990-07-13 00:00:00,2382.2
1990-07-12 00:00:00,2370.5
1990-07-11 00:00:00,2360.5
1990-07-10 00:00:00,2327.6
1990-07-09 00:00:00,2337.6
1990-07-06 00:00:00,2340.0
1990-07-05 00:00:00,2331.4
1990-07-04 00:00:00,2355.5
1990-07-03 00:00:00,2371.7
1990-07-02 00:00:00,2372.0
1990-06-29 00:00:00,2374.7
1990-06-28 00:00:00,2355.7
1990-06-27 00:00:00,2373.6
1990-06-26 00:00:00,2399.8
1990-06-25 00:00:00,2398.5
1990-06-22 00:00:00,2378.5
1990-06-21 00:00:00,2370.3
1990-06-20 00:00:00,2371.4
1990-06-19 00:00:00,2369.7
1990-06-18 00:00:00,2370.5
1990-06-15 00:00:00,2392.3
1990-06-14 00:00:00,2403.0
1990-06-13 00:00:00,2405.3
1990-06-12 00:00:00,2370.8
1990-06-11 00:00:00,2348.9
1990-06-08 00:00:00,2366.4
1990-06-07 00:00:00,2378.4
1990-06-06 00:00:00,2358.5
1990-06-05 00:00:00,2380.1
1990-06-04 00:00:00,2379.0
1990-06-01 00:00:00,2371.3
1990-05-31 00:00:00,2345.2
1990-05-30 00:00:00,2346.0
1990-05-29 00:00:00,2295.6
1990-05-25 00:00:00,2265.6
1990-05-24 00:00:00,2277.0
1990-05-23 00:00:00,2287.4
1990-05-22 00:00:00,2311.3
1990-05-21 00:00:00,2282.0
1990-05-18 00:00:00,2269.2
1990-05-17 00:00:00,2284.4
1990-05-16 00:00:00,2221.1
1990-05-15 00:00:00,2212.2
1990-05-14 00:00:00,2214.5
1990-05-11 00:00:00,2175.9
1990-05-10 00:00:00,2157.0
1990-05-09 00:00:00,2162.7
1990-05-08 00:00:00,2182.3
1990-05-04 00:00:00,2162.1
1990-05-03 00:00:00,2134.7
1990-05-02 00:00:00,2137.5
1990-05-01 00:00:00,2117.9
1990-04-30 00:00:00,2103.4
1990-04-27 00:00:00,2106.6
1990-04-26 00:00:00,2133.6
1990-04-25 00:00:00,2143.2
1990-04-24 00:00:00,2159.9
1990-04-23 00:00:00,2159.2
1990-04-20 00:00:00,2187.1
1990-04-19 00:00:00,2184.7
1990-04-18 00:00:00,2205.9
1990-04-17 00:00:00,2214.5
1990-04-12 00:00:00,2222.1
1990-04-11 00:00:00,2215.5
1990-04-10 00:00:00,2217.5
1990-04-09 00:00:00,2227.7
1990-04-06 00:00:00,2221.1
1990-04-05 00:00:00,2239.5
1990-04-04 00:00:00,2231.6
1990-04-03 00:00:00,2240.7
1990-04-02 00:00:00,2221.6
1990-03-30 00:00:00,2247.9
1990-03-29 00:00:00,2263.0
1990-03-28 00:00:00,2274.0
1990-03-27 00:00:00,2266.3
1990-03-26 00:00:00,2298.2
1990-03-23 00:00:00,2283.9
1990-03-22 00:00:00,2258.9
1990-03-21 00:00:00,2250.3
1990-03-20 00:00:00,2259.7
1990-03-19 00:00:00,2238.0
1990-03-16 00:00:00,2263.9
1990-03-15 00:00:00,2234.9
1990-03-14 00:00:00,2226.1
1990-03-13 00:00:00,2224.5
1990-03-12 00:00:00,2222.4
1990-03-09 00:00:00,2234.3
1990-03-08 00:00:00,2249.9
1990-03-07 00:00:00,2230.3
1990-03-06 00:00:00,2216.0
1990-03-05 00:00:00,2230.5
1990-03-02 00:00:00,2254.8
1990-03-01 00:00:00,2238.4
1990-02-28 00:00:00,2255.4
1990-02-27 00:00:00,2254.8
1990-02-26 00:00:00,2249.3
1990-02-23 00:00:00,2236.7
1990-02-22 00:00:00,2269.2
1990-02-21 00:00:00,2259.7
1990-02-20 00:00:00,2277.0
1990-02-19 00:00:00,2297.1
1990-02-16 00:00:00,2325.9
1990-02-15 00:00:00,2313.8
1990-02-14 00:00:00,2298.3
1990-02-13 00:00:00,2293.2
1990-02-12 00:00:00,2285.9
1990-02-09 00:00:00,2313.6
1990-02-08 00:00:00,2331.0
1990-02-07 00:00:00,2307.4
1990-02-06 00:00:00,2321.1
1990-02-05 00:00:00,2348.4
1990-02-02 00:00:00,2355.1
1990-02-01 00:00:00,2345.8
1990-01-31 00:00:00,2337.3
1990-01-30 00:00:00,2322.0
1990-01-29 00:00:00,2328.8
1990-01-26 00:00:00,2314.5
1990-01-25 00:00:00,2289.9
1990-01-24 00:00:00,2278.6
1990-01-23 00:00:00,2291.1
1990-01-22 00:00:00,2297.1
1990-01-19 00:00:00,2335.0
1990-01-18 00:00:00,2336.9
1990-01-17 00:00:00,2373.9
1990-01-16 00:00:00,2349.1
1990-01-15 00:00:00,2366.2
1990-01-12 00:00:00,2380.0
1990-01-11 00:00:00,2417.9
1990-01-10 00:00:00,2412.7
1990-01-09 00:00:00,2436.3
1990-01-08 00:00:00,2431.3
1990-01-05 00:00:00,2444.5
1990-01-04 00:00:00,2451.6
1990-01-03 00:00:00,2463.7
1990-01-02 00:00:00,2434.1
1989-12-29 00:00:00,2422.7
1989-12-28 00:00:00,2398.0
1989-12-27 00:00:00,2395.8
1989-12-22 00:00:00,2361.8
1989-12-21 00:00:00,2353.0
1989-12-20 00:00:00,2360.7
1989-12-19 00:00:00,2342.1
1989-12-18 00:00:00,2358.5
1989-12-15 00:00:00,2344.7
1989-12-14 00:00:00,2367.0
